Module,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_startTime,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_stopTime,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER1.0/nodebug-0.sca_nodebug-0-20170522-18:58:56-8096_totalTime
RSUExampleScenario.node[2670].veinsmobility,18.25,0,27759.5,27896,305.693,972.854,136
RSUExampleScenario.node[2936].veinsmobility,15.65,6.9,27840,27896,168.726,748.691,55.5
RSUExampleScenario.node[2763].veinsmobility,20.7,0,27786,27896.5,303.994,977.449,110
RSUExampleScenario.node[2973].veinsmobility,19.3626,6.9,27849.5,27896.5,180.359,766.848,46.5
RSUExampleScenario.node[2544].veinsmobility,16.3405,0,27722.5,27897.5,382.425,1083.5,174.5
RSUExampleScenario.node[1917].veinsmobility,15.95,-0.0552139,27540,27898.5,697.82,1953.25,358
RSUExampleScenario.node[2979].veinsmobility,18.7377,6.9,27850,27898.5,179.238,787.278,48
RSUExampleScenario.node[2662].veinsmobility,16.3651,0,27758,27899,315.581,929.439,140.5
RSUExampleScenario.node[2950].veinsmobility,15.6536,6.9,27842.5,27899,162.937,750.657,56
RSUExampleScenario.node[2980].veinsmobility,19.25,6.9,27851,27899,177.581,777.696,47.5
RSUExampleScenario.node[2773].veinsmobility,19.25,0,27789,27900,296.022,981.785,110.5
RSUExampleScenario.node[2935].veinsmobility,16.369,3.5,27839,27900,204.291,865.363,60.5
RSUExampleScenario.node[638].veinsmobility,11.5,-0.731564,27172,27900,761.11,280.287,728
RSUExampleScenario.node[657].veinsmobility,9.86252,0,27180,27900,757.707,319.818,720
RSUExampleScenario.node[665].veinsmobility,15.611,0,27180,27900,838.396,971.354,720
RSUExampleScenario.node[690].veinsmobility,16.9081,0,27186,27900,889.792,1018.62,714
RSUExampleScenario.node[713].veinsmobility,11.1329,0,27196.5,27900,733.854,272.011,703.5
RSUExampleScenario.node[818].veinsmobility,15.955,0,27227,27900,710.179,270.546,673
RSUExampleScenario.node[823].veinsmobility,16.2254,0,27229,27900,702.223,261.066,671
RSUExampleScenario.node[830].veinsmobility,15.3363,0,27230,27900,711.363,251.622,670
RSUExampleScenario.node[835].veinsmobility,15.7139,0,27231,27900,719.332,265.702,669
RSUExampleScenario.node[860].veinsmobility,14.6023,0,27239,27900,684.372,236.902,661
RSUExampleScenario.node[862].veinsmobility,15.65,0,27239.5,27900,791.447,958.328,660.5
RSUExampleScenario.node[867].veinsmobility,15.5,0,27240,27900,1068.51,2433.86,660
RSUExampleScenario.node[941].veinsmobility,15.0843,0,27264,27900,670.733,275.561,636
RSUExampleScenario.node[973].veinsmobility,15.65,0,27274,27900,660.773,265.691,626
RSUExampleScenario.node[1080].veinsmobility,8.52769,0,27307,27900,611.264,216.688,593
RSUExampleScenario.node[1089].veinsmobility,7.66425,0,27309.5,27900,591.545,91.3968,590.5
RSUExampleScenario.node[1128].veinsmobility,9.6824,0,27319.5,27900,593.534,209.922,580.5
RSUExampleScenario.node[1137].veinsmobility,9.81891,0,27322.5,27900,588.211,204.37,577.5
RSUExampleScenario.node[1149].veinsmobility,10.1991,0,27326.5,27900,584.928,194.18,573.5
RSUExampleScenario.node[1153].veinsmobility,15.9,0,27327.5,27900,604.284,234.926,572.5
RSUExampleScenario.node[1164].veinsmobility,14.6638,0,27330.5,27900,600.259,246.402,569.5
RSUExampleScenario.node[1170].veinsmobility,15.0481,0,27331.5,27900,646.001,485.903,568.5
RSUExampleScenario.node[1189].veinsmobility,11.5591,0,27338,27900,572.166,187.482,562
RSUExampleScenario.node[1199].veinsmobility,13.1661,0,27341,27900,575.341,180.545,559
RSUExampleScenario.node[1213].veinsmobility,11.6441,0,27344.5,27900,560.773,188.186,555.5
RSUExampleScenario.node[1243].veinsmobility,13,0,27352.5,27900,573.175,250.048,547.5
RSUExampleScenario.node[1245].veinsmobility,5.5,0,27353.5,27900,536.889,43.861,546.5
RSUExampleScenario.node[1266].veinsmobility,15.4,0,27360,27900,943.288,2378.56,540
RSUExampleScenario.node[1267].veinsmobility,11.4015,0,27360,27900,560.753,237.58,540
RSUExampleScenario.node[1274].veinsmobility,15.7,-1.05084,27360,27900,900.648,2074.2,540
RSUExampleScenario.node[1278].veinsmobility,15.5088,0,27360,27900,679.787,962.336,540
RSUExampleScenario.node[1302].veinsmobility,13.006,0,27367,27900,553.337,233.305,533
RSUExampleScenario.node[1328].veinsmobility,11.2218,0,27373.5,27900,539.26,217.363,526.5
RSUExampleScenario.node[1344].veinsmobility,11,0,27377,27900,539.922,207.766,523
RSUExampleScenario.node[1380].veinsmobility,12.5781,0,27385.5,27900,524.531,174.642,514.5
RSUExampleScenario.node[1384].veinsmobility,13.9,0,27386.5,27900,529.043,181.52,513.5
RSUExampleScenario.node[1412].veinsmobility,11.8691,0,27396.5,27900,509.091,175.251,503.5
RSUExampleScenario.node[1420].veinsmobility,15.65,0,27398,27900,595.993,785.837,502
RSUExampleScenario.node[1428].veinsmobility,13.9859,0,27400,27900,517.504,171.429,500
RSUExampleScenario.node[1432].veinsmobility,15.65,0,27401.5,27900,627.528,1039.16,498.5
RSUExampleScenario.node[1460].veinsmobility,14.4888,0,27412,27900,511.181,199.15,488
RSUExampleScenario.node[1506].veinsmobility,13.6644,0,27426.5,27900,510.163,196.152,473.5
RSUExampleScenario.node[1523].veinsmobility,13.1111,0,27432,27900,495.12,168.371,468
RSUExampleScenario.node[1539].veinsmobility,16.4626,0,27434.5,27900,591.308,905.134,465.5
RSUExampleScenario.node[1560].veinsmobility,14.7199,0,27441.5,27900,479.793,161.328,458.5
RSUExampleScenario.node[1569].veinsmobility,15.85,0,27445,27900,571.007,797.622,455
RSUExampleScenario.node[1581].veinsmobility,14.4667,0,27449,27900,543.909,946.207,451
RSUExampleScenario.node[1584].veinsmobility,15.3316,0,27449.5,27900,572.177,909.648,450.5
RSUExampleScenario.node[1585].veinsmobility,10.2003,0,27450,27900,453.8,155.415,450
RSUExampleScenario.node[1600].veinsmobility,11.1328,0,27455.5,27900,453.261,149.06,444.5
RSUExampleScenario.node[1609].veinsmobility,15.85,0,27458,27900,542.818,939.079,442
RSUExampleScenario.node[1611].veinsmobility,15.65,0,27458.5,27900,558.315,788.227,441.5
RSUExampleScenario.node[1624].veinsmobility,16.05,0,27461.5,27900,542.896,922.464,438.5
RSUExampleScenario.node[1625].veinsmobility,7.6934,0,27461.5,27900,445.643,187.239,438.5
RSUExampleScenario.node[1631].veinsmobility,3.8956,0,27463.5,27900,425.9,21.9136,436.5
RSUExampleScenario.node[1671].veinsmobility,8.66265,0,27475.5,27900,429.553,155.816,424.5
RSUExampleScenario.node[1672].veinsmobility,16.4043,0,27476,27900,453.118,191.52,424
RSUExampleScenario.node[1674].veinsmobility,15.1683,0,27476.5,27900,524.985,767.337,423.5
RSUExampleScenario.node[1680].veinsmobility,8.3945,0,27478.5,27900,428.409,149.46,421.5
RSUExampleScenario.node[1687].veinsmobility,14.9884,0,27480,27900,637.316,1254.03,420
RSUExampleScenario.node[1689].veinsmobility,15.2992,0,27480,27900,762.628,2011.38,420
RSUExampleScenario.node[1708].veinsmobility,15.65,0,27483.5,27900,522.218,920.393,416.5
RSUExampleScenario.node[1736].veinsmobility,10.7278,0,27490.5,27900,422.468,173.809,409.5
RSUExampleScenario.node[1740].veinsmobility,15.9469,0,27491.5,27900,541.659,911.008,408.5
RSUExampleScenario.node[1748].veinsmobility,10.4779,0,27495,27900,421.105,168.637,405
RSUExampleScenario.node[1752].veinsmobility,16.7098,0,27495.5,27900,534.523,964.273,404.5
RSUExampleScenario.node[1770].veinsmobility,11.7451,0,27499.5,27900,410.337,142.139,400.5
RSUExampleScenario.node[1800].veinsmobility,14.3425,0,27508,27900,408.088,135.4,392
RSUExampleScenario.node[1808].veinsmobility,7.39371,0,27511.5,27900,387.402,129.126,388.5
RSUExampleScenario.node[1846].veinsmobility,16.1597,0,27520.5,27900,486.39,721.862,379.5
RSUExampleScenario.node[1860].veinsmobility,10.8781,0,27525.5,27900,386.18,160.595,374.5
RSUExampleScenario.node[1864].veinsmobility,16.9822,-4.77587,27526.5,27900,530.971,967.587,373.5
RSUExampleScenario.node[1879].veinsmobility,10.1322,0,27532,27900,377.692,123.621,368
RSUExampleScenario.node[1884].veinsmobility,15.5,0,27533.5,27900,451.649,460.665,366.5
RSUExampleScenario.node[1890].veinsmobility,10.153,0,27535,27900,372.441,116.467,365
RSUExampleScenario.node[1902].veinsmobility,7.68474,0,27537,27900,363.708,108.548,363
RSUExampleScenario.node[1911].veinsmobility,14.8958,0,27540,27900,558.006,1277.72,360
RSUExampleScenario.node[1912].veinsmobility,7.30765,0,27540,27900,372.255,136.992,360
RSUExampleScenario.node[1913].veinsmobility,15.95,0,27540,27900,590.037,1317.74,360
RSUExampleScenario.node[1914].veinsmobility,15.3,0,27540,27900,650.263,1602.29,360
RSUExampleScenario.node[1918].veinsmobility,16.0049,0,27540,27900,649.92,1618.27,360
RSUExampleScenario.node[1919].veinsmobility,15.8187,-0.399994,27540,27900,623.397,1487.72,360
RSUExampleScenario.node[1920].veinsmobility,14.6,0,27540,27900,469.821,935.748,360
RSUExampleScenario.node[1924].veinsmobility,16.25,0,27541,27900,653.089,1619.3,359
RSUExampleScenario.node[1927].veinsmobility,9.7348,0,27541.5,27900,371.763,148.241,358.5
RSUExampleScenario.node[1929].veinsmobility,9.20299,0,27543,27900,358.129,95.1611,357
RSUExampleScenario.node[1931].veinsmobility,7.29983,0,27543.5,27900,370.678,135.796,356.5
RSUExampleScenario.node[1934].veinsmobility,9.44719,0,27545.5,27900,366.796,118.635,354.5
RSUExampleScenario.node[1938].veinsmobility,13.508,0,27548.5,27900,395.703,270.344,351.5
RSUExampleScenario.node[1973].veinsmobility,19.8087,-2.99582,27559,27900,767.519,2160.11,341
RSUExampleScenario.node[1983].veinsmobility,16.2051,0,27563,27900,472.044,979.362,337
RSUExampleScenario.node[2000].veinsmobility,15.65,0,27569,27900,448.043,907.628,331
RSUExampleScenario.node[2013].veinsmobility,10.7765,0,27572,27900,340.353,108.11,328
RSUExampleScenario.node[2030].veinsmobility,16.9,0,27578,27900,450.053,893.55,322
RSUExampleScenario.node[2063].veinsmobility,8.81681,0,27587,27900,314.386,101.111,313
RSUExampleScenario.node[2080].veinsmobility,23.0115,-1.64327,27593,27900,631.036,1549.89,307
RSUExampleScenario.node[2082].veinsmobility,18.2171,0,27594.5,27900,649.126,2039.46,305.5
RSUExampleScenario.node[2083].veinsmobility,9.99209,0,27594.5,27900,309.552,97.0263,305.5
RSUExampleScenario.node[2092].veinsmobility,20.25,-1.94769,27596,27900,766.549,2181.16,304
RSUExampleScenario.node[2094].veinsmobility,10.0367,0,27596.5,27900,308.749,96.3323,303.5
RSUExampleScenario.node[2096].veinsmobility,15.65,0,27597.5,27900,583.778,1611.86,302.5
RSUExampleScenario.node[2097].veinsmobility,9.74552,0,27597.5,27900,307.949,101.567,302.5
RSUExampleScenario.node[2100].veinsmobility,20.7705,0,27599.5,27900,676.612,1953.18,300.5
RSUExampleScenario.node[2102].veinsmobility,11.65,0,27600,27900,308.954,88.7106,300
RSUExampleScenario.node[2103].veinsmobility,14.5217,0,27600,27900,534.008,1404.95,300
RSUExampleScenario.node[2104].veinsmobility,15.5354,0,27600,27900,544.583,1583.72,300
RSUExampleScenario.node[2105].veinsmobility,16.05,0,27600,27900,516.527,1189.13,300
RSUExampleScenario.node[2108].veinsmobility,16.4252,-0.399994,27600,27900,503.606,1269.71,300
RSUExampleScenario.node[2109].veinsmobility,15.2736,0,27600,27900,534.584,1599.69,300
RSUExampleScenario.node[2110].veinsmobility,16.9,0,27600.5,27900,590.037,1609.23,299.5
RSUExampleScenario.node[2112].veinsmobility,16,0,27600.5,27900,551.856,1376.17,299.5
RSUExampleScenario.node[2116].veinsmobility,9.68673,0,27602,27900,303.451,85.0716,298
RSUExampleScenario.node[2118].veinsmobility,19.4581,0,27602,27900,725.795,2153.22,298
RSUExampleScenario.node[2120].veinsmobility,9.16609,0,27603.5,27900,298.212,84.9169,296.5
RSUExampleScenario.node[2132].veinsmobility,8.69936,0,27607,27900,296.937,78.5479,293
RSUExampleScenario.node[2139].veinsmobility,15.5,0,27608,27900,340.783,221.512,292
RSUExampleScenario.node[2145].veinsmobility,10.4,0,27610.5,27900,294.884,82.6163,289.5
RSUExampleScenario.node[2151].veinsmobility,7.20326,0,27613,27900,285.687,78.9177,287
RSUExampleScenario.node[2163].veinsmobility,8.84047,0,27616.5,27900,286.464,72.6667,283.5
RSUExampleScenario.node[2166].veinsmobility,7.9,0,27617.5,27900,282.114,75.8026,282.5
RSUExampleScenario.node[2169].veinsmobility,15.65,0,27618,27900,530.741,1606.58,282
RSUExampleScenario.node[2174].veinsmobility,16.25,0,27619.5,27900,525.261,1370.6,280.5
RSUExampleScenario.node[2195].veinsmobility,15.1606,0,27626,27900,536.586,1616.12,274
RSUExampleScenario.node[2202].veinsmobility,7.9,0,27627,27900,271.873,72.5048,273
RSUExampleScenario.node[2222].veinsmobility,15.65,-2.04063,27634,27900,486.178,1018.43,266
RSUExampleScenario.node[2223].veinsmobility,9.15,0,27634,27900,268.072,65.5622,266
RSUExampleScenario.node[2230].veinsmobility,6.1265,0,27637,27900,262.901,59.1106,263
RSUExampleScenario.node[2233].veinsmobility,18.4476,0,27638.5,27900,599.652,1619.75,261.5
RSUExampleScenario.node[2237].veinsmobility,17.2283,0,27639.5,27900,528.764,1448.72,260.5
RSUExampleScenario.node[2241].veinsmobility,9.15,0,27641,27900,261.403,69.8244,259
RSUExampleScenario.node[2252].veinsmobility,15.4383,0,27643.5,27900,470.431,963.14,256.5
RSUExampleScenario.node[2254].veinsmobility,4.93795,0,27644,27900,255.332,54.3891,256
RSUExampleScenario.node[2303].veinsmobility,15.65,0,27659,27900,414.527,1079.61,241
RSUExampleScenario.node[2304].veinsmobility,16.25,0,27659,27900,490.159,1400.2,241
RSUExampleScenario.node[2322].veinsmobility,6.9,0,27664,27900,236.023,59.794,236
RSUExampleScenario.node[2324].veinsmobility,9.15,0,27664.5,27900,238.457,65.6061,235.5
RSUExampleScenario.node[2328].veinsmobility,16.3353,0,27665.5,27900,423.765,923.965,234.5
RSUExampleScenario.node[2331].veinsmobility,16.1689,0,27666,27900,425.007,919.076,234
RSUExampleScenario.node[2341].veinsmobility,7.9,0,27668.5,27900,231.568,62.8925,231.5
RSUExampleScenario.node[2368].veinsmobility,6.9,0,27676,27900,222.304,46.205,224
RSUExampleScenario.node[2374].veinsmobility,6.9,0,27677.5,27900,221.684,54.5577,222.5
RSUExampleScenario.node[2375].veinsmobility,16.25,0,27677.5,27900,451.826,1369,222.5
RSUExampleScenario.node[2382].veinsmobility,15.1257,0,27680.5,27900,448.412,1287.46,219.5
RSUExampleScenario.node[2396].veinsmobility,18.0076,0,27684,27900,432.831,908.922,216
RSUExampleScenario.node[2397].veinsmobility,15.65,0,27684,27900,405.685,981.739,216
RSUExampleScenario.node[2401].veinsmobility,22.25,0,27685,27900,440.208,969.263,215
RSUExampleScenario.node[2408].veinsmobility,16.25,0,27687,27900,392.225,1144.85,213
RSUExampleScenario.node[2410].veinsmobility,22.25,-1.89118,27687.5,27900,498.681,990.41,212.5
RSUExampleScenario.node[2415].veinsmobility,15.7078,0,27689,27900,401.346,940.004,211
RSUExampleScenario.node[2420].veinsmobility,5.9,0,27690.5,27900,206.973,46.9776,209.5
RSUExampleScenario.node[2422].veinsmobility,22.5996,0,27690.5,27900,470.87,982.388,209.5
RSUExampleScenario.node[2424].veinsmobility,15.6497,0,27691,27900,420.252,1282.33,209
RSUExampleScenario.node[2425].veinsmobility,15.4,-1.32244,27691.5,27900,419.892,1139.71,208.5
RSUExampleScenario.node[2427].veinsmobility,18.9456,0,27691.5,27900,405.831,1139.88,208.5
RSUExampleScenario.node[2431].veinsmobility,21.1063,0,27693.5,27900,472.8,937.838,206.5
RSUExampleScenario.node[2433].veinsmobility,3.19691,0,27694,27900,203.434,40.0627,206
RSUExampleScenario.node[2434].veinsmobility,18.5,0,27694,27900,405.728,1121.04,206
RSUExampleScenario.node[2439].veinsmobility,4.40892,0,27695.5,27900,204.333,41.252,204.5
RSUExampleScenario.node[2442].veinsmobility,21.5512,0,27696,27900,432.381,1090.24,204
RSUExampleScenario.node[2445].veinsmobility,16.3174,0,27697.5,27900,391.625,1136.31,202.5
RSUExampleScenario.node[2448].veinsmobility,15.5666,0,27698,27900,402.023,1143.97,202
RSUExampleScenario.node[2449].veinsmobility,15.4386,0,27698,27900,374.04,1053.2,202
RSUExampleScenario.node[2450].veinsmobility,7.54834,0,27698.5,27900,202.926,56.5579,201.5
RSUExampleScenario.node[2451].veinsmobility,2.35353,0,27698.5,27900,195.573,3.02837,201.5
RSUExampleScenario.node[2453].veinsmobility,15.1608,0,27699.5,27900,350.589,920.352,200.5
RSUExampleScenario.node[2455].veinsmobility,18.8933,0,27701,27900,441.168,1318,199
RSUExampleScenario.node[2461].veinsmobility,15.5,0,27702.5,27900,343.09,771.05,197.5
RSUExampleScenario.node[2463].veinsmobility,14.8411,0,27702.5,27900,336.372,633.51,197.5
RSUExampleScenario.node[2466].veinsmobility,21.8718,0,27703,27900,397.585,949.794,197
RSUExampleScenario.node[2468].veinsmobility,13.5742,0,27703.5,27900,282.51,504.107,196.5
RSUExampleScenario.node[2471].veinsmobility,16.4309,0,27704,27900,443.101,1316.2,196
RSUExampleScenario.node[2473].veinsmobility,16.4269,0,27705,27900,398.823,1226.92,195
RSUExampleScenario.node[2475].veinsmobility,16.037,0,27706,27900,360.858,795.497,194
RSUExampleScenario.node[2479].veinsmobility,5.9,0,27707,27900,190.132,39.8009,193
RSUExampleScenario.node[2481].veinsmobility,16.25,-1.15211,27707,27900,471.815,1415.55,193
RSUExampleScenario.node[2484].veinsmobility,16.8046,0,27708,27900,393.327,1254.55,192
RSUExampleScenario.node[2487].veinsmobility,16.25,-1.75837,27708.5,27900,372.628,1136.89,191.5
RSUExampleScenario.node[2489].veinsmobility,15.65,0,27709.5,27900,362.37,1019.01,190.5
RSUExampleScenario.node[2490].veinsmobility,7.1,0,27709.5,27900,189.881,54.1071,190.5
RSUExampleScenario.node[2493].veinsmobility,16.65,0,27711,27900,383.298,835.642,189
RSUExampleScenario.node[2496].veinsmobility,3.52467,0,27711.5,27900,183.886,25.5377,188.5
RSUExampleScenario.node[2499].veinsmobility,16.15,0,27712.5,27900,404.913,1136.81,187.5
RSUExampleScenario.node[2505].veinsmobility,16.7026,0,27714.5,27900,415.627,1135.18,185.5
RSUExampleScenario.node[2507].veinsmobility,15.65,0,27714.5,27900,374.204,1122.8,185.5
RSUExampleScenario.node[2508].veinsmobility,17.8921,0,27715,27900,456.87,1354.41,185
RSUExampleScenario.node[2511].veinsmobility,15.9068,0,27716.5,27900,379.939,1011.6,183.5
RSUExampleScenario.node[2513].veinsmobility,18.5,0,27716.5,27900,328.305,787.689,183.5
RSUExampleScenario.node[2514].veinsmobility,16,0,27717.5,27900,321.904,706.307,182.5
RSUExampleScenario.node[2519].veinsmobility,22.2999,-9.53242,27718.5,27900,435.628,957.899,181.5
RSUExampleScenario.node[2520].veinsmobility,15.5,0,27719,27900,322.675,771.745,181
RSUExampleScenario.node[2522].veinsmobility,15.3,0,27720,27900,329.467,758.22,180
RSUExampleScenario.node[2523].veinsmobility,15.3,0,27720,27900,355.433,969.684,180
RSUExampleScenario.node[2524].veinsmobility,15.95,0,27720,27900,313.003,757.745,180
RSUExampleScenario.node[2525].veinsmobility,2.32357,0,27720,27900,176.817,13.1445,180
RSUExampleScenario.node[2526].veinsmobility,15.4,0,27720,27900,357.637,1174.46,180
RSUExampleScenario.node[2527].veinsmobility,15.0096,0,27720,27900,325.973,948.335,180
RSUExampleScenario.node[2528].veinsmobility,20.05,0,27720,27900,356.653,982.713,180
RSUExampleScenario.node[2530].veinsmobility,14.6609,-0.399994,27720,27900,289.735,744.395,180
RSUExampleScenario.node[2532].veinsmobility,16.4204,-0.799988,27720,27900,392.613,1216.72,180
RSUExampleScenario.node[2533].veinsmobility,14.9807,-0.399994,27720,27900,319.676,923.608,180
RSUExampleScenario.node[2534].veinsmobility,15.6062,0,27720,27900,305.815,864.098,180
RSUExampleScenario.node[2538].veinsmobility,16.1517,0,27721.5,27900,329.669,905.127,178.5
RSUExampleScenario.node[2550].veinsmobility,16.25,-0.764648,27724,27900,367.367,1118.41,176
RSUExampleScenario.node[2551].veinsmobility,15.522,0,27724,27900,355.869,1068.99,176
RSUExampleScenario.node[2554].veinsmobility,21.9213,-0.225604,27724.5,27900,392.789,954.828,175.5
RSUExampleScenario.node[2555].veinsmobility,16.1624,0,27725,27900,359.238,1113.06,175
RSUExampleScenario.node[2560].veinsmobility,17.37,-0.530769,27727,27900,348.578,980.038,173
RSUExampleScenario.node[2563].veinsmobility,16.341,0,27727.5,27900,382.801,1218.13,172.5
RSUExampleScenario.node[2569].veinsmobility,16.5,0,27729,27900,379.75,1339.52,171
RSUExampleScenario.node[2572].veinsmobility,15.5776,0,27730,27900,295.672,888.796,170
RSUExampleScenario.node[2574].veinsmobility,15.3749,0,27730.5,27900,371.337,1121.9,169.5
RSUExampleScenario.node[2577].veinsmobility,22.5495,0,27731,27900,368.582,942.345,169
RSUExampleScenario.node[2579].veinsmobility,16.347,0,27732,27900,304.699,885.732,168
RSUExampleScenario.node[2581].veinsmobility,15.4653,0,27733,27900,307.487,886.219,167
RSUExampleScenario.node[2582].veinsmobility,0,0,27733.5,27900,161.518,0.537438,166.5
RSUExampleScenario.node[2584].veinsmobility,16.9358,0,27734,27900,389.118,1128.52,166
RSUExampleScenario.node[2585].veinsmobility,5.4,0,27734,27900,165.046,44.6502,166
RSUExampleScenario.node[2587].veinsmobility,16.9,0,27734.5,27900,384.116,1123.79,165.5
RSUExampleScenario.node[2589].veinsmobility,15.0988,0,27735,27900,301.042,882.231,165
RSUExampleScenario.node[2591].veinsmobility,21.3345,0,27735.5,27900,372.459,964.93,164.5
RSUExampleScenario.node[2592].veinsmobility,15.9517,-4.08502,27736,27900,330.828,776.467,164
RSUExampleScenario.node[2594].veinsmobility,16.25,-0.00403035,27736.5,27900,356.233,1015.82,163.5
RSUExampleScenario.node[2597].veinsmobility,15.661,0,27737.5,27900,292.887,800.653,162.5
RSUExampleScenario.node[2599].veinsmobility,16.2848,0,27737.5,27900,326.623,1167.16,162.5
RSUExampleScenario.node[2602].veinsmobility,15.2589,0,27738,27900,261.171,555.445,162
RSUExampleScenario.node[2607].veinsmobility,2.74878,0,27739,27900,156.869,3.31367,161
RSUExampleScenario.node[2613].veinsmobility,15.3153,0,27741.5,27900,329.856,1025.11,158.5
RSUExampleScenario.node[2615].veinsmobility,16.25,0,27742,27900,292.874,830.895,158
RSUExampleScenario.node[2616].veinsmobility,16.75,0,27742,27900,387.62,1393.16,158
RSUExampleScenario.node[2617].veinsmobility,3.89594,0,27742.5,27900,156.429,37.3506,157.5
RSUExampleScenario.node[2619].veinsmobility,15.7684,0,27743.5,27900,336.339,957.855,156.5
RSUExampleScenario.node[2623].veinsmobility,16.9467,0,27744.5,27900,357.217,1073.84,155.5
RSUExampleScenario.node[2628].veinsmobility,15,0,27747.5,27900,293.087,867.338,152.5
RSUExampleScenario.node[2632].veinsmobility,16.4844,0,27748.5,27900,305.18,712.509,151.5
RSUExampleScenario.node[2633].veinsmobility,22.1856,0,27748.5,27900,359.539,1085.8,151.5
RSUExampleScenario.node[2642].veinsmobility,18.5,0,27751.5,27900,296.733,807.165,148.5
RSUExampleScenario.node[2645].veinsmobility,15.1372,0,27752.5,27900,319.298,1005.27,147.5
RSUExampleScenario.node[2648].veinsmobility,17.5,0,27753.5,27900,388.071,1431.23,146.5
RSUExampleScenario.node[2649].veinsmobility,15.5,-2.34019,27754,27900,297.42,767.119,146
RSUExampleScenario.node[2650].veinsmobility,16.25,0,27754,27900,313.512,935.875,146
RSUExampleScenario.node[2653].veinsmobility,22.5,0,27755,27900,325.903,930.477,145
RSUExampleScenario.node[2655].veinsmobility,14.7952,0,27756,27900,313.495,949.303,144
RSUExampleScenario.node[2656].veinsmobility,4.51603,0,27756,27900,141.428,27.0601,144
RSUExampleScenario.node[2660].veinsmobility,15.9158,-4.27212,27757,27900,251.116,595.297,143
RSUExampleScenario.node[2665].veinsmobility,5.69585,0,27758.5,27900,139.441,42.2756,141.5
RSUExampleScenario.node[2666].veinsmobility,2.25817,0,27758.5,27900,138.411,4.63056,141.5
RSUExampleScenario.node[2672].veinsmobility,16.25,0,27760.5,27900,289.224,1088.62,139.5
RSUExampleScenario.node[2674].veinsmobility,17.1509,0,27761,27900,302.029,768.147,139
RSUExampleScenario.node[2675].veinsmobility,21.25,0,27761,27900,332.069,1051.68,139
RSUExampleScenario.node[2677].veinsmobility,15.9315,0,27761.5,27900,276.359,750.125,138.5
RSUExampleScenario.node[2678].veinsmobility,15.65,0,27761.5,27900,257.07,656.14,138.5
RSUExampleScenario.node[2680].veinsmobility,15.2909,0,27762,27900,222.237,545.624,138
RSUExampleScenario.node[2683].veinsmobility,0,0,27762.5,27900,133.301,0.537438,137.5
RSUExampleScenario.node[2684].veinsmobility,22.5,0,27762.5,27900,317.918,914.208,137.5
RSUExampleScenario.node[2685].veinsmobility,3.70484,0,27763.5,27900,134.277,17.431,136.5
RSUExampleScenario.node[2686].veinsmobility,22.5,0,27763.5,27900,341.703,1051.26,136.5
RSUExampleScenario.node[2688].veinsmobility,4.98323,0,27764,27900,135.437,40.231,136
RSUExampleScenario.node[2689].veinsmobility,16.2895,0,27764.5,27900,335.781,1065.2,135.5
RSUExampleScenario.node[2690].veinsmobility,16.4829,-0.0686646,27765,27900,325.864,1117.34,135
RSUExampleScenario.node[2692].veinsmobility,14.9293,0,27765,27900,316.304,1029.71,135
RSUExampleScenario.node[2693].veinsmobility,15.65,0,27765,27900,229.198,633.262,135
RSUExampleScenario.node[2696].veinsmobility,1.92002,0,27765.5,27900,134.248,19.3421,134.5
RSUExampleScenario.node[2697].veinsmobility,20.8705,0,27765.5,27900,313.049,1011.05,134.5
RSUExampleScenario.node[2700].veinsmobility,4.35529,1.28068e-008,27766.5,27900,146.989,16.5574,133.5
RSUExampleScenario.node[2703].veinsmobility,14.9744,0,27769,27900,224.665,573.156,131
RSUExampleScenario.node[2704].veinsmobility,16,0,27769,27900,231.371,648.577,131
RSUExampleScenario.node[2707].veinsmobility,22.5,0,27770,27900,298.963,932.392,130
RSUExampleScenario.node[2708].veinsmobility,18.5,0,27770.5,27900,281.756,815.592,129.5
RSUExampleScenario.node[2709].veinsmobility,15.25,0,27770.5,27900,223.848,524.738,129.5
RSUExampleScenario.node[2715].veinsmobility,16.25,0,27773,27900,223.637,576.158,127
RSUExampleScenario.node[2716].veinsmobility,18.4676,0,27773.5,27900,299.985,926.346,126.5
RSUExampleScenario.node[2717].veinsmobility,16.6769,0,27774,27900,331.694,1105.32,126
RSUExampleScenario.node[2718].veinsmobility,22,0,27774,27900,332.856,1026.12,126
RSUExampleScenario.node[2720].veinsmobility,18,0,27774.5,27900,294.123,1095.92,125.5
RSUExampleScenario.node[2722].veinsmobility,15.2336,0,27775.5,27900,246.388,750.59,124.5
