Module,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_maxSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_minSpeed,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_startTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_stopTime,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalDistance,/veins-4.4/examples/pveins_providencia/results/CasoBase_NoAccidente/nodebug-0.sca_nodebug-0-20170526-23:19:29-7232_totalTime
ProvidenciaExampleScenario.node[958].veinsmobility,14.3349,0,27142,27328.5,341.835,818.462,186
ProvidenciaExampleScenario.node[959].veinsmobility,16.25,0,27142,27516.5,680.667,1857.97,374
ProvidenciaExampleScenario.node[960].veinsmobility,15.3868,0,27142,27261.5,237.115,621.327,119
ProvidenciaExampleScenario.node[961].veinsmobility,21.25,6.73463,27142,27175.5,145.645,485.863,33
ProvidenciaExampleScenario.node[962].veinsmobility,16.0736,0,27142,27249,271.259,894.18,106.5
ProvidenciaExampleScenario.node[963].veinsmobility,16.75,0,27142.5,27401.5,573.186,1483.54,258.5
ProvidenciaExampleScenario.node[964].veinsmobility,16.25,0,27142.5,27236,221.711,643.263,93
ProvidenciaExampleScenario.node[965].veinsmobility,21.9737,0,27142.5,27355,537.16,1236.48,212
ProvidenciaExampleScenario.node[966].veinsmobility,15.8529,5.5,27143,27184,122.72,490.705,40.5
ProvidenciaExampleScenario.node[967].veinsmobility,15.65,3.36254,27143,27204.5,176.96,754.115,61
ProvidenciaExampleScenario.node[968].veinsmobility,19.75,0,27143,27368,489.252,1119.77,224.5
ProvidenciaExampleScenario.node[969].veinsmobility,22.5,0,27143.5,27492.5,640.584,1298.25,348.5
ProvidenciaExampleScenario.node[970].veinsmobility,16.25,0,27144,27418,471.048,1144,273.5
ProvidenciaExampleScenario.node[971].veinsmobility,16.2412,0,27144,27438.5,497.19,965.019,294
ProvidenciaExampleScenario.node[972].veinsmobility,17.45,0,27144,27321,403.326,1073.32,176.5
ProvidenciaExampleScenario.node[973].veinsmobility,16.25,0,27144.5,27632,860.042,1855.54,487
ProvidenciaExampleScenario.node[974].veinsmobility,15.7491,0,27144.5,27242.5,221.899,635.745,97.5
ProvidenciaExampleScenario.node[975].veinsmobility,15.3833,0,27144.5,27302,309.584,764.156,157
ProvidenciaExampleScenario.node[976].veinsmobility,15.8281,0,27144.5,27263.5,229.002,629.393,118.5
ProvidenciaExampleScenario.node[977].veinsmobility,15.465,-0.537796,27145,27367,392.169,894.045,221.5
ProvidenciaExampleScenario.node[978].veinsmobility,15.5,0,27145,27287.5,332.605,1189.6,142
ProvidenciaExampleScenario.node[979].veinsmobility,15.65,-0.399273,27145,27280.5,285.972,689.845,135
ProvidenciaExampleScenario.node[980].veinsmobility,18.1465,0,27145,27383.5,519.449,1576.96,238
ProvidenciaExampleScenario.node[981].veinsmobility,22.5732,0,27145.5,27380.5,513.804,1292.18,234.5
ProvidenciaExampleScenario.node[982].veinsmobility,15.65,-2.54292,27145.5,27332,391.299,1073.24,186
ProvidenciaExampleScenario.node[983].veinsmobility,21.3173,-7.56994,27145.5,27333,459.478,1104.82,187
ProvidenciaExampleScenario.node[984].veinsmobility,19.0451,0,27145.5,27251.5,271.472,854.659,105.5
ProvidenciaExampleScenario.node[985].veinsmobility,21.9686,0,27146,27355.5,454.624,1066.48,209
ProvidenciaExampleScenario.node[986].veinsmobility,18.312,0,27146,27381.5,520.471,1548.15,235
ProvidenciaExampleScenario.node[987].veinsmobility,16.25,0,27146,27411.5,587.49,1744.95,265
ProvidenciaExampleScenario.node[988].veinsmobility,20.6789,0,27146.5,27357.5,416.749,1077.25,210.5
ProvidenciaExampleScenario.node[989].veinsmobility,17.4354,-1.27295,27146.5,27485.5,648.373,1520.35,338.5
ProvidenciaExampleScenario.node[990].veinsmobility,18.2217,0,27146.5,27310.5,385.338,1303.27,163.5
ProvidenciaExampleScenario.node[991].veinsmobility,16.25,0,27146.5,27248.5,261.567,898.857,101.5
ProvidenciaExampleScenario.node[992].veinsmobility,16.7937,0,27146.5,27224,250.944,907.189,77
ProvidenciaExampleScenario.node[993].veinsmobility,15.5494,0,27147,27630.5,813.767,1829.09,483
ProvidenciaExampleScenario.node[994].veinsmobility,15.9615,0,27147,27241.5,157.781,272.388,94
ProvidenciaExampleScenario.node[995].veinsmobility,21.0799,0,27147.5,27356,429.346,1082.5,208
ProvidenciaExampleScenario.node[996].veinsmobility,15.7774,0,27147.5,27263,223.065,630.554,115
ProvidenciaExampleScenario.node[997].veinsmobility,18.1769,6.9,27147.5,27199.5,172.056,771.334,51.5
ProvidenciaExampleScenario.node[998].veinsmobility,16.5425,0,27148,27247.5,220.123,674.917,99
ProvidenciaExampleScenario.node[999].veinsmobility,16.3446,0,27148,27304,308.1,752.479,155.5
ProvidenciaExampleScenario.node[1000].veinsmobility,16.8213,0,27148,27268,270.231,983.532,119.5
ProvidenciaExampleScenario.node[1001].veinsmobility,21.0869,0,27148.5,27399,560.918,1430.86,250
ProvidenciaExampleScenario.node[1002].veinsmobility,16.25,0,27148.5,27598,824.292,1868.42,449
ProvidenciaExampleScenario.node[1003].veinsmobility,15.7679,0,27148.5,27265.5,231.55,624.788,116.5
ProvidenciaExampleScenario.node[1004].veinsmobility,18.3998,0,27148.5,27507.5,748.519,1755.78,358.5
ProvidenciaExampleScenario.node[1005].veinsmobility,22.1,0,27148.5,27618.5,782.454,1421.14,469.5
ProvidenciaExampleScenario.node[1006].veinsmobility,18.8503,0,27149,27376.5,436.794,1010.49,227
ProvidenciaExampleScenario.node[1007].veinsmobility,16.25,-0.366387,27149,27421.5,462.165,1140.02,272
ProvidenciaExampleScenario.node[1008].veinsmobility,15.0563,0,27149,27283,260.377,696.809,133.5
ProvidenciaExampleScenario.node[1009].veinsmobility,16.8407,6.75,27149,27173,81.3796,330.395,23.5
ProvidenciaExampleScenario.node[1010].veinsmobility,17.5,0,27149,27429.5,574.511,1359.43,280
ProvidenciaExampleScenario.node[1011].veinsmobility,15.7042,0,27149.5,27234,203.067,657.165,84
ProvidenciaExampleScenario.node[1012].veinsmobility,16.25,0,27149.5,27486,636.487,1571.8,336
ProvidenciaExampleScenario.node[1013].veinsmobility,11.6438,0,27150,27447.5,438.739,642.399,297
ProvidenciaExampleScenario.node[1014].veinsmobility,16.0126,1.74209,27150,27228,192.085,608.379,77.5
ProvidenciaExampleScenario.node[1015].veinsmobility,15.9807,0,27150,27271.5,270.005,975.092,121
ProvidenciaExampleScenario.node[1016].veinsmobility,18.25,0,27150,27445,578.615,1537.3,294.5
ProvidenciaExampleScenario.node[1017].veinsmobility,16.25,0,27150.5,27350.5,381.436,1061.8,199.5
ProvidenciaExampleScenario.node[1018].veinsmobility,17.5535,0,27150.5,27267.5,271.952,988.568,116.5
ProvidenciaExampleScenario.node[1019].veinsmobility,21.9,-13.154,27150.5,27350,520.634,1143.51,199
ProvidenciaExampleScenario.node[1020].veinsmobility,16.2981,3.12769,27150.5,27257.5,332.434,1424.28,106.5
ProvidenciaExampleScenario.node[1021].veinsmobility,15.8574,3.06886,27151,27207,129.984,492.644,55.5
ProvidenciaExampleScenario.node[1022].veinsmobility,15,0.2,27151,27238,210.928,639.743,86.5
ProvidenciaExampleScenario.node[1023].veinsmobility,19.8398,0,27151,27411,531.449,1301.13,259.5
ProvidenciaExampleScenario.node[1024].veinsmobility,22.9059,-1.3929,27151,27555,670.166,1118.12,403.5
ProvidenciaExampleScenario.node[1025].veinsmobility,19.4373,0,27151,27328,364.012,920.137,176.5
ProvidenciaExampleScenario.node[1026].veinsmobility,16.0242,0,27151.5,27404,538.287,1472.02,252
ProvidenciaExampleScenario.node[1027].veinsmobility,18.5,0,27151.5,27274.5,266.709,767.679,122.5
ProvidenciaExampleScenario.node[1028].veinsmobility,16.3249,0,27151.5,27273,272.55,977.583,121
ProvidenciaExampleScenario.node[1029].veinsmobility,18.5,0,27152,27274.5,274.311,783.87,122
ProvidenciaExampleScenario.node[1030].veinsmobility,16.0255,0,27152,27430,560.729,1344.99,277.5
ProvidenciaExampleScenario.node[1031].veinsmobility,19.7013,6.9,27152.5,27198,186.034,759.733,45
ProvidenciaExampleScenario.node[1032].veinsmobility,15,0,27153,27327.5,296.323,697.24,174
ProvidenciaExampleScenario.node[1033].veinsmobility,21.6831,-2.65479,27153,27261.5,325.032,925.164,108
ProvidenciaExampleScenario.node[1034].veinsmobility,15.9494,0,27153.5,27208,133.947,485.749,54
ProvidenciaExampleScenario.node[1035].veinsmobility,19.75,0,27153.5,27370,427.107,1010.16,216
ProvidenciaExampleScenario.node[1036].veinsmobility,16,0,27153.5,27235.5,204.84,650.47,81.5
ProvidenciaExampleScenario.node[1037].veinsmobility,14.984,0,27153.5,27353,367.332,1054.59,199
ProvidenciaExampleScenario.node[1038].veinsmobility,16.25,0,27153.5,27428,546.481,1327.86,274
ProvidenciaExampleScenario.node[1039].veinsmobility,17.7085,0,27153.5,27334.5,356.594,941.267,180.5
ProvidenciaExampleScenario.node[1040].veinsmobility,15.1412,1.93909,27154,27210.5,127.815,506.746,56
ProvidenciaExampleScenario.node[1041].veinsmobility,15.7759,0,27154,27271.5,228.564,660.908,117
ProvidenciaExampleScenario.node[1042].veinsmobility,16.1143,0,27154,27478.5,653.412,2011.3,324
ProvidenciaExampleScenario.node[1043].veinsmobility,22.0174,0,27154,27520.5,686.761,1611.99,366
ProvidenciaExampleScenario.node[1044].veinsmobility,17.9988,0,27155,27276.5,267.761,786.984,121
ProvidenciaExampleScenario.node[1045].veinsmobility,18.3143,0,27155,27312,378.986,1302.04,156.5
ProvidenciaExampleScenario.node[1046].veinsmobility,19.6963,0,27155.5,27311.5,305.147,678.751,155.5
ProvidenciaExampleScenario.node[1047].veinsmobility,15.6632,0,27155.5,27262,260.625,899.227,106
ProvidenciaExampleScenario.node[1048].veinsmobility,22.5,0,27155.5,27494.5,761.682,1996.45,338.5
ProvidenciaExampleScenario.node[1049].veinsmobility,18,0,27156,27297,317.285,976.358,140.5
ProvidenciaExampleScenario.node[1050].veinsmobility,18.0504,0,27156,27388.5,506.597,1566.27,232
ProvidenciaExampleScenario.node[1051].veinsmobility,16.25,0,27156,27251,243.963,844.568,94.5
ProvidenciaExampleScenario.node[1052].veinsmobility,16.25,0,27156.5,27645,846.298,1854.47,488
ProvidenciaExampleScenario.node[1053].veinsmobility,17,0,27157,27461.5,599.747,1375.37,304
ProvidenciaExampleScenario.node[1054].veinsmobility,19.25,0,27157,27273.5,274.122,766.651,116
ProvidenciaExampleScenario.node[1055].veinsmobility,19.25,0,27157,27304.5,397.359,1293.32,147
ProvidenciaExampleScenario.node[1056].veinsmobility,16.4783,-0.580055,27157,27256,254.329,884.425,98.5
ProvidenciaExampleScenario.node[1057].veinsmobility,19.25,0,27157.5,27318,424.221,1303.85,160
ProvidenciaExampleScenario.node[1058].veinsmobility,16.1178,-0.574644,27157.5,27432,483.158,1160.44,274
ProvidenciaExampleScenario.node[1059].veinsmobility,18.601,0,27158,27373.5,424.013,990.767,215
ProvidenciaExampleScenario.node[1060].veinsmobility,15.6441,0,27158,27260,262.471,881.034,101.5
ProvidenciaExampleScenario.node[1061].veinsmobility,16.0064,-0.338214,27158.5,27445,420.807,659.242,286
ProvidenciaExampleScenario.node[1062].veinsmobility,15.4204,0,27158.5,27354,356.961,1028.78,195
ProvidenciaExampleScenario.node[1063].veinsmobility,15.8483,0,27158.5,27277,233.867,662.911,118
ProvidenciaExampleScenario.node[1064].veinsmobility,18.4274,0,27158.5,27386.5,511.54,1569.66,227.5
ProvidenciaExampleScenario.node[1065].veinsmobility,20.9381,-1.758,27159,27357,411.061,1071.6,197.5
ProvidenciaExampleScenario.node[1066].veinsmobility,19.1312,5.02006,27159,27184.5,92.9272,333.418,25
ProvidenciaExampleScenario.node[1067].veinsmobility,15.1439,0,27159.5,27288.5,194.593,274.052,128.5
ProvidenciaExampleScenario.node[1068].veinsmobility,14.9772,0,27159.5,27245,212.092,639.709,85
ProvidenciaExampleScenario.node[1069].veinsmobility,19.1759,0,27159.5,27343,398.762,1080.06,183
ProvidenciaExampleScenario.node[1070].veinsmobility,17.8181,0,27159.5,27279,241.249,768.906,119
ProvidenciaExampleScenario.node[1071].veinsmobility,15.7993,2.60214,27160,27229.5,185.263,657.587,69
ProvidenciaExampleScenario.node[1072].veinsmobility,18.1136,0,27160,27384,496.859,1554.15,223.5
ProvidenciaExampleScenario.node[1073].veinsmobility,16.4992,-0.0820981,27160.5,27635.5,803.577,1872.87,474.5
ProvidenciaExampleScenario.node[1074].veinsmobility,16.25,0,27160.5,27280,254.698,694.67,119
ProvidenciaExampleScenario.node[1075].veinsmobility,16.0842,0,27160.5,27254,237.547,894.203,93
ProvidenciaExampleScenario.node[1076].veinsmobility,21.9,-1.58446,27160.5,27499.5,665.139,1403.93,338.5
ProvidenciaExampleScenario.node[1077].veinsmobility,15.1274,0,27161,27369,377.195,858.969,207.5
ProvidenciaExampleScenario.node[1078].veinsmobility,18.5254,0,27161,27339.5,335,694.563,178
ProvidenciaExampleScenario.node[1079].veinsmobility,21.7888,0,27161,27362.5,409.059,1076.58,201
ProvidenciaExampleScenario.node[1080].veinsmobility,19.1151,0,27161,27275.5,256.503,771.982,114
ProvidenciaExampleScenario.node[1081].veinsmobility,17.6,0,27161,27276.5,284.557,985.433,115
ProvidenciaExampleScenario.node[1082].veinsmobility,16.5841,0,27161.5,27633,804.436,1864.65,471
ProvidenciaExampleScenario.node[1083].veinsmobility,19.25,0,27161.5,27377.5,418.822,985.526,215.5
ProvidenciaExampleScenario.node[1084].veinsmobility,15.2977,-3.70274,27161.5,27414.5,462.157,1141.06,252.5
ProvidenciaExampleScenario.node[1085].veinsmobility,20.6367,0,27161.5,27835,1138.85,2343.45,673
ProvidenciaExampleScenario.node[1086].veinsmobility,15,0,27162,27382,339.952,658.774,219.5
ProvidenciaExampleScenario.node[1087].veinsmobility,19.2843,0,27162,27275.5,275.626,962.955,113
ProvidenciaExampleScenario.node[1088].veinsmobility,16,0,27162,27446,576.715,1740.61,283.5
ProvidenciaExampleScenario.node[1089].veinsmobility,15.0597,3.5,27162,27232,205.673,905.845,69.5
ProvidenciaExampleScenario.node[1090].veinsmobility,19.25,0,27162.5,27310.5,387.577,1307.09,147.5
ProvidenciaExampleScenario.node[1091].veinsmobility,16.2249,0,27163,27296.5,214.711,492.165,133
ProvidenciaExampleScenario.node[1092].veinsmobility,16.25,0,27163,27345,396.477,1126.79,181.5
ProvidenciaExampleScenario.node[1093].veinsmobility,20.9732,0,27163,27414.5,515.055,1300.06,251
ProvidenciaExampleScenario.node[1094].veinsmobility,17.917,0,27163,27277.5,239.214,781.792,114
ProvidenciaExampleScenario.node[1095].veinsmobility,16.1866,0,27163,27486.5,640.564,1981.49,323
ProvidenciaExampleScenario.node[1096].veinsmobility,17.9336,0,27163,27267.5,282.973,918.861,104
ProvidenciaExampleScenario.node[1097].veinsmobility,15.415,-0.356297,27163.5,27639,827.417,1873.37,475
ProvidenciaExampleScenario.node[1098].veinsmobility,16.25,0,27163.5,27282,255.212,695.089,118
ProvidenciaExampleScenario.node[1099].veinsmobility,18.8311,0,27163.5,27278.5,253.014,770.595,114.5
ProvidenciaExampleScenario.node[1100].veinsmobility,16.3522,0,27163.5,27384.5,498.467,1550.17,220.5
ProvidenciaExampleScenario.node[1101].veinsmobility,15.3534,0,27164,27409,418.513,954.189,244.5
ProvidenciaExampleScenario.node[1102].veinsmobility,16.25,0,27164,27440.5,522.321,1309.09,276
ProvidenciaExampleScenario.node[1103].veinsmobility,16.25,0,27164,27267,222.866,624.586,102.5
ProvidenciaExampleScenario.node[1104].veinsmobility,17.3019,0,27164,27281.5,240.658,788.056,117
ProvidenciaExampleScenario.node[1105].veinsmobility,16.1189,0,27164,27278.5,266.465,993.866,114
ProvidenciaExampleScenario.node[1106].veinsmobility,16.25,0,27164.5,27460,539.778,1337.62,295
ProvidenciaExampleScenario.node[1107].veinsmobility,19.25,-1.21115,27164.5,27315.5,378.968,1312.32,150.5
ProvidenciaExampleScenario.node[1108].veinsmobility,16.3255,0,27164.5,27360.5,433.382,1331.77,195.5
ProvidenciaExampleScenario.node[1109].veinsmobility,20.0086,0,27164.5,27263.5,291.239,923.159,98.5
ProvidenciaExampleScenario.node[1110].veinsmobility,16.6255,0,27165,27273.5,249.049,798.438,108
ProvidenciaExampleScenario.node[1111].veinsmobility,15.0821,0,27165,27416,408.644,950.876,250.5
ProvidenciaExampleScenario.node[1112].veinsmobility,17.6513,0,27165,27281,245.597,785.144,115.5
ProvidenciaExampleScenario.node[1113].veinsmobility,18.0475,0,27165,27367.5,450.908,1718.45,202
ProvidenciaExampleScenario.node[1114].veinsmobility,21.6418,-1.84901,27165.5,27333,349.742,680.024,167
ProvidenciaExampleScenario.node[1115].veinsmobility,21.7415,0,27165.5,27601.5,933.145,2679.18,435.5
ProvidenciaExampleScenario.node[1116].veinsmobility,17.7843,0,27165.5,27282.5,253.361,788.365,116.5
ProvidenciaExampleScenario.node[1117].veinsmobility,18.6785,0,27165.5,27383.5,483.067,1574.97,217.5
ProvidenciaExampleScenario.node[1118].veinsmobility,18.1857,0,27166.5,27377.5,408.627,1003.57,210.5
ProvidenciaExampleScenario.node[1119].veinsmobility,16.4096,-2.5342,27166.5,27586.5,793.915,1864.54,419.5
ProvidenciaExampleScenario.node[1120].veinsmobility,15.9378,0,27166.5,27265.5,203.773,630.553,98.5
ProvidenciaExampleScenario.node[1121].veinsmobility,16.7404,-0.111877,27166.5,27282,272.129,992.369,115
ProvidenciaExampleScenario.node[1122].veinsmobility,17.75,0,27166.5,27438.5,439.705,939.485,271.5
ProvidenciaExampleScenario.node[1123].veinsmobility,21.9986,-5.57968,27166.5,27404,588.217,1611.49,237
ProvidenciaExampleScenario.node[1124].veinsmobility,16.75,0,27167.5,27299,211.952,483.695,131
ProvidenciaExampleScenario.node[1125].veinsmobility,16.25,0,27167.5,27233,174.421,633.334,65
ProvidenciaExampleScenario.node[1126].veinsmobility,15.5992,0,27167.5,27456.5,515.487,1152.64,288.5
ProvidenciaExampleScenario.node[1127].veinsmobility,18.4239,0,27167.5,27469,614.126,1572.83,301
ProvidenciaExampleScenario.node[1128].veinsmobility,16.25,0,27167.5,27334,362.234,1109.64,166
ProvidenciaExampleScenario.node[1129].veinsmobility,21.25,0,27168,27491.5,650.305,1277.28,323
ProvidenciaExampleScenario.node[1130].veinsmobility,15.7285,0,27168,27558,669.263,1513.07,389.5
ProvidenciaExampleScenario.node[1131].veinsmobility,16.5,0,27168,27568,733.62,1760.66,399.5
ProvidenciaExampleScenario.node[1132].veinsmobility,16.25,-0.237457,27168,27374.5,442.739,1221.09,206
ProvidenciaExampleScenario.node[1133].veinsmobility,21.2943,0,27168.5,27359.5,393.664,1074.04,190.5
ProvidenciaExampleScenario.node[1134].veinsmobility,15.4086,0,27168.5,27288,238.6,744.093,119
ProvidenciaExampleScenario.node[1135].veinsmobility,16.0395,0,27168.5,27411.5,447.099,1153.83,242.5
ProvidenciaExampleScenario.node[1136].veinsmobility,15.4779,0,27168.5,27284,252.442,690.024,115
ProvidenciaExampleScenario.node[1137].veinsmobility,18.6617,0,27168.5,27282.5,250.456,780.105,113.5
ProvidenciaExampleScenario.node[1138].veinsmobility,15.404,0,27168.5,27258,232.802,856.457,89
ProvidenciaExampleScenario.node[1139].veinsmobility,21.5637,0,27168.5,27358.5,515.306,1240.59,189.5
ProvidenciaExampleScenario.node[1140].veinsmobility,18.5,0,27168.5,27370,375.532,855.654,201
ProvidenciaExampleScenario.node[1141].veinsmobility,18.75,0,27169,27390,508.296,1537.99,220.5
ProvidenciaExampleScenario.node[1142].veinsmobility,16.4144,0,27169.5,27273,223.898,668.563,103
ProvidenciaExampleScenario.node[1143].veinsmobility,18,0,27169.5,27314.5,357.357,1309.27,144.5
ProvidenciaExampleScenario.node[1144].veinsmobility,16.0278,0,27170,27345,334.808,1014.3,174.5
ProvidenciaExampleScenario.node[1145].veinsmobility,18.704,0,27170,27386,485.709,1588.34,215.5
ProvidenciaExampleScenario.node[1146].veinsmobility,16.3994,-0.206482,27170.5,27637,805.157,1861.19,466
ProvidenciaExampleScenario.node[1147].veinsmobility,19.4507,0,27170.5,27335,317.791,686.946,164
ProvidenciaExampleScenario.node[1148].veinsmobility,15.1206,0,27170.5,27383.5,327.997,645.176,212.5
ProvidenciaExampleScenario.node[1149].veinsmobility,17.3688,0,27170.5,27428,522.283,1383.91,257
ProvidenciaExampleScenario.node[1150].veinsmobility,16.367,3.06691,27171,27231,169.811,635.727,59.5
ProvidenciaExampleScenario.node[1151].veinsmobility,16.6257,-1.99407,27171,27696.5,914.458,1862.6,525
ProvidenciaExampleScenario.node[1152].veinsmobility,18.5561,0,27172,27382,362.646,995.434,209.5
ProvidenciaExampleScenario.node[1153].veinsmobility,18.488,0,27172,27458,515.517,1276.99,285.5
ProvidenciaExampleScenario.node[1154].veinsmobility,16.25,0,27172,27269.5,211.882,621.183,97
ProvidenciaExampleScenario.node[1155].veinsmobility,16.25,0,27172.5,27653.5,809.27,1867.59,480.5
ProvidenciaExampleScenario.node[1156].veinsmobility,16,0,27172.5,27456.5,545.91,1148.61,283.5
ProvidenciaExampleScenario.node[1157].veinsmobility,21.25,0,27172.5,27431,578.22,1773.2,258
ProvidenciaExampleScenario.node[1158].veinsmobility,15.7589,0,27172.5,27263.5,241.008,886.213,90.5
ProvidenciaExampleScenario.node[1159].veinsmobility,10.9804,0,27173,27452.5,390.61,620.318,279
ProvidenciaExampleScenario.node[1160].veinsmobility,15.5,0,27173,27312.5,229.788,481.377,139
ProvidenciaExampleScenario.node[1161].veinsmobility,18.9954,0,27173,27372,351.017,771.855,198.5
ProvidenciaExampleScenario.node[1162].veinsmobility,15.5509,0,27173.5,27412.5,401.686,920.57,238.5
ProvidenciaExampleScenario.node[1163].veinsmobility,19.3698,0,27173.5,27282,250.311,774.99,108
