Module,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_startTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_stopTime,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER1.0_100Demand/nodebug-0.sca_nodebug-0-20170523-10:37:30-9104_totalTime
RSUExampleScenario.node[2757].veinsmobility,15.7539,0.913665,27403.5,27470.5,174.746,671.243,66.5
RSUExampleScenario.node[2546].veinsmobility,15.5744,0,27375,27470.5,213.361,621.264,95
RSUExampleScenario.node[1113].veinsmobility,17.5809,0,27165,27470.5,592.647,1720.23,305
RSUExampleScenario.node[1642].veinsmobility,16.25,0,27244.5,27470.5,497.824,1555.7,225.5
RSUExampleScenario.node[1847].veinsmobility,15.4845,0,27273,27470.5,379.872,1019.91,197
RSUExampleScenario.node[1407].veinsmobility,18.8059,0,27208.5,27471,535.013,1556.92,262
RSUExampleScenario.node[1108].veinsmobility,16.5402,0,27164.5,27471.5,552.094,1331.27,306.5
RSUExampleScenario.node[2657].veinsmobility,16.3574,0,27388,27472,201.771,633.612,83.5
RSUExampleScenario.node[2592].veinsmobility,14.8913,0,27380,27472,205.545,669.594,91.5
RSUExampleScenario.node[2782].veinsmobility,16.4083,2.1445,27406.5,27472,169.763,663.704,65
RSUExampleScenario.node[1606].veinsmobility,16.25,0,27240,27472,534.219,1699.17,231.5
RSUExampleScenario.node[1914].veinsmobility,18.2854,0,27282.5,27472,445.795,1551.53,189
RSUExampleScenario.node[44].veinsmobility,21.9,0,27007.5,27472.5,912.246,2332.51,464.5
RSUExampleScenario.node[651].veinsmobility,16.25,0,27095,27472.5,742.235,1860.82,377
RSUExampleScenario.node[1269].veinsmobility,17.6945,0,27186.5,27473,550.655,1368.33,286
RSUExampleScenario.node[1838].veinsmobility,16.0813,0,27271.5,27473,373.781,1211.05,201
RSUExampleScenario.node[716].veinsmobility,15.65,0,27105,27473,714.16,1852.63,367.5
RSUExampleScenario.node[1603].veinsmobility,18.1079,-0.00721741,27239.5,27473,502.485,1563.71,233
RSUExampleScenario.node[2685].veinsmobility,16.3977,0,27392,27473.5,184.161,614.701,81
RSUExampleScenario.node[2738].veinsmobility,15.5018,0,27400.5,27473.5,173.032,637.124,72.5
RSUExampleScenario.node[1356].veinsmobility,17.0834,-0.552605,27201.5,27474,543.845,1573.58,272
RSUExampleScenario.node[1599].veinsmobility,15.8182,0,27239,27474,501.937,1522.61,234.5
RSUExampleScenario.node[1822].veinsmobility,22.3929,0,27268.5,27474.5,434.661,1040.35,205.5
RSUExampleScenario.node[1319].veinsmobility,17.75,0,27195.5,27474.5,461.877,1052.98,278.5
RSUExampleScenario.node[2764].veinsmobility,16.25,0,27404,27474.5,219.441,905.63,70
RSUExampleScenario.node[2773].veinsmobility,15.8403,0,27405.5,27475,173.652,633.382,69
RSUExampleScenario.node[1532].veinsmobility,18.4278,0,27230,27475,561.995,1580.69,244.5
RSUExampleScenario.node[1615].veinsmobility,21.5,0,27240.5,27475.5,500.91,1078.03,234.5
RSUExampleScenario.node[685].veinsmobility,15.65,-1.0619,27100.5,27475.5,722.64,1862.61,374.5
RSUExampleScenario.node[1867].veinsmobility,16,0,27275,27476,339.986,654.947,200.5
RSUExampleScenario.node[2707].veinsmobility,15,0,27395,27476,185.639,637.111,80.5
RSUExampleScenario.node[2784].veinsmobility,15.8656,3.5,27406.5,27476.5,221.626,894.176,69.5
RSUExampleScenario.node[1246].veinsmobility,16.9,0,27183.5,27476.5,630.302,1952.1,292.5
RSUExampleScenario.node[1616].veinsmobility,16.8245,0,27240.5,27476.5,478.993,1556.71,235.5
RSUExampleScenario.node[1758].veinsmobility,21.4295,-0.561022,27259.5,27477,450.605,1081.75,217
RSUExampleScenario.node[2201].veinsmobility,15.4979,-8.64164,27325.5,27477,313.385,703.975,151
RSUExampleScenario.node[631].veinsmobility,16.5789,-1.63356,27093,27477,740.046,1763.76,383.5
RSUExampleScenario.node[1709].veinsmobility,21.5,0,27253,27478,489.606,1092.69,224.5
RSUExampleScenario.node[2676].veinsmobility,14.9956,0,27390.5,27478,209.344,655.4,87
RSUExampleScenario.node[1546].veinsmobility,16.25,-0.84462,27232.5,27478,504.412,1580.84,245
RSUExampleScenario.node[1513].veinsmobility,16.3389,0,27226,27478.5,586.204,1952.48,252
RSUExampleScenario.node[1828].veinsmobility,21.1857,0,27269.5,27479,431.141,1082.23,209
RSUExampleScenario.node[1911].veinsmobility,21.4998,0,27281.5,27479,401.719,1057.45,197
RSUExampleScenario.node[2795].veinsmobility,16.4302,0,27408.5,27479,185.704,646.837,70
RSUExampleScenario.node[1477].veinsmobility,16.4645,0,27220.5,27479,489.529,1213.96,258
RSUExampleScenario.node[2122].veinsmobility,16.25,-2.29763,27314,27479,360.312,1075.36,164.5
RSUExampleScenario.node[2329].veinsmobility,16.0722,0,27343,27479.5,268.977,702.5,136
RSUExampleScenario.node[455].veinsmobility,16.7507,0,27068,27479.5,821.787,2316.7,411
RSUExampleScenario.node[2524].veinsmobility,16.2065,0.261064,27371.5,27480,280.594,1017.23,108
RSUExampleScenario.node[1784].veinsmobility,22.75,0,27262.5,27480.5,559.739,1247.18,217.5
RSUExampleScenario.node[1794].veinsmobility,21.5424,0,27264.5,27480.5,446.569,1081.1,215.5
RSUExampleScenario.node[959].veinsmobility,16.25,-0.269424,27142,27480.5,655.591,1856.02,338
RSUExampleScenario.node[1843].veinsmobility,21.1735,0,27272.5,27481,405.26,1089.55,208
RSUExampleScenario.node[1095].veinsmobility,16.25,0,27163,27481,623.742,1985.38,317.5
RSUExampleScenario.node[1999].veinsmobility,16.6872,0,27296.5,27481,372.349,995.18,184
RSUExampleScenario.node[2390].veinsmobility,16.4935,0,27351,27481.5,270.035,692.128,130
RSUExampleScenario.node[1997].veinsmobility,16.25,0,27296.5,27481.5,356.566,793.841,184.5
RSUExampleScenario.node[2169].veinsmobility,22.4928,0,27321.5,27482,380.379,1069.5,160
RSUExampleScenario.node[2172].veinsmobility,21.6211,0,27322.5,27482,378.105,1073.16,159
RSUExampleScenario.node[2339].veinsmobility,15,0,27345,27482,260.246,702.923,136.5
RSUExampleScenario.node[1874].veinsmobility,16.2022,0,27276.5,27482,378.324,794.774,205
RSUExampleScenario.node[854].veinsmobility,16.25,0,27125.5,27482,654.814,1589.94,356
RSUExampleScenario.node[2191].veinsmobility,18.75,0,27324.5,27482.5,319.265,694.41,157.5
RSUExampleScenario.node[1325].veinsmobility,22.4,0,27196,27482.5,501.849,848.686,286
RSUExampleScenario.node[633].veinsmobility,15.65,0,27093.5,27482.5,770.394,2319.06,388.5
RSUExampleScenario.node[955].veinsmobility,21.1037,0,27141.5,27483.5,671.953,1502.6,341.5
RSUExampleScenario.node[1622].veinsmobility,17.1145,0,27241,27483.5,503.567,1778.06,242
RSUExampleScenario.node[2035].veinsmobility,15.8629,0,27301.5,27483.5,340.147,811.851,181.5
RSUExampleScenario.node[1012].veinsmobility,16.4402,0,27149.5,27484,618.361,1585.94,334
RSUExampleScenario.node[1396].veinsmobility,16.25,0,27207,27484,574.003,1594.96,276.5
RSUExampleScenario.node[2129].veinsmobility,20.9382,0,27315,27484.5,379.458,1070.27,169
RSUExampleScenario.node[1253].veinsmobility,16.4098,0,27184.5,27484.5,591.296,1768.27,299.5
RSUExampleScenario.node[1042].veinsmobility,16.25,0,27154,27485,659.171,2010.58,330.5
RSUExampleScenario.node[2996].veinsmobility,15.4735,3.57133,27436.5,27485,126.197,456.675,48
RSUExampleScenario.node[1743].veinsmobility,15.7889,0,27257,27485.5,420.141,1006.16,228
RSUExampleScenario.node[2134].veinsmobility,16.25,0,27316,27486,359.44,1164.4,169.5
RSUExampleScenario.node[1421].veinsmobility,16.4691,-0.614065,27211.5,27486,595.384,1983.9,274
RSUExampleScenario.node[827].veinsmobility,15.2115,0,27121,27486,721.786,1862.41,364.5
RSUExampleScenario.node[2121].veinsmobility,19,0,27314,27486.5,387.883,838.431,172
RSUExampleScenario.node[2032].veinsmobility,18.2394,0,27301,27486.5,368.043,880.536,185
RSUExampleScenario.node[1258].veinsmobility,16.1521,0,27185,27486.5,542.154,1256.6,301
RSUExampleScenario.node[2092].veinsmobility,17.9422,0,27310.5,27486.5,383.449,1087.22,175.5
RSUExampleScenario.node[2084].veinsmobility,19.3264,0,27309,27486.5,372.89,975.622,177
RSUExampleScenario.node[2041].veinsmobility,18.4347,0,27303,27486.5,405.726,972.683,183
RSUExampleScenario.node[3025].veinsmobility,16.4992,4.91403,27441,27486.5,132.56,479.423,45
RSUExampleScenario.node[2003].veinsmobility,16.0981,-2.66795,27297,27486.5,362.156,714.258,189
RSUExampleScenario.node[2043].veinsmobility,16.5973,0,27303,27487,383.426,1204.48,183.5
RSUExampleScenario.node[1791].veinsmobility,19.9489,0,27264,27487.5,382.717,689.345,223
RSUExampleScenario.node[3049].veinsmobility,16.25,1.28729,27445.5,27487.5,116.296,422.853,41.5
RSUExampleScenario.node[1456].veinsmobility,16.2592,0,27217.5,27488,565.164,1780.31,270
RSUExampleScenario.node[825].veinsmobility,20.2481,0,27121,27488.5,694.333,1502.09,367
RSUExampleScenario.node[1429].veinsmobility,17.5129,0,27213,27488.5,500.641,1130.73,275
RSUExampleScenario.node[1229].veinsmobility,16.25,0,27181,27488.5,616.29,1673.96,307
RSUExampleScenario.node[1175].veinsmobility,16.9446,0,27175.5,27488.5,628.526,1529.99,312.5
RSUExampleScenario.node[530].veinsmobility,22.0818,-1.0818,27078.5,27489,811.5,2353.08,410
RSUExampleScenario.node[1002].veinsmobility,16.25,0,27148.5,27489,691.174,1848.41,340
RSUExampleScenario.node[2147].veinsmobility,16.4673,0,27318,27489,363.768,1073.2,170.5
RSUExampleScenario.node[697].veinsmobility,21.404,-6.16874,27102,27490,819.105,2335.98,387.5
RSUExampleScenario.node[1584].veinsmobility,19.75,0,27237.5,27490,483.657,1013.91,252
RSUExampleScenario.node[2575].veinsmobility,19.75,0,27378,27490,292.391,867.826,111.5
RSUExampleScenario.node[2413].veinsmobility,18.5396,0,27355,27490,303.1,790.635,134.5
RSUExampleScenario.node[1422].veinsmobility,18.6475,0,27212,27490,485.413,1010.94,277.5
RSUExampleScenario.node[2120].veinsmobility,18.5,0,27313.5,27490,341.917,809.016,176
RSUExampleScenario.node[2349].veinsmobility,14.9853,0,27346.5,27490.5,297.873,811.638,143.5
RSUExampleScenario.node[2276].veinsmobility,18.8744,0,27335.5,27490.5,314.133,986.478,154.5
RSUExampleScenario.node[2142].veinsmobility,15.7796,0,27317.5,27490.5,341.609,1010.89,172.5
RSUExampleScenario.node[956].veinsmobility,22.5,0,27141.5,27491,787.829,2331.09,349
RSUExampleScenario.node[3141].veinsmobility,16.25,3.5,27457,27491,105.224,423.402,33.5
RSUExampleScenario.node[1459].veinsmobility,18.5846,0,27218,27491.5,481.698,1000.09,273
RSUExampleScenario.node[2073].veinsmobility,19.0121,0,27308,27491.5,387.3,984.929,183
RSUExampleScenario.node[1968].veinsmobility,19.0347,0,27292,27491.5,425.954,999.282,199
RSUExampleScenario.node[1219].veinsmobility,15.5,0,27180,27492,656.858,1911.93,311.5
RSUExampleScenario.node[1129].veinsmobility,21.2719,0,27168,27492,622.316,1295.45,323.5
RSUExampleScenario.node[2264].veinsmobility,16.896,0,27334.5,27492,308.948,799.856,157
RSUExampleScenario.node[1495].veinsmobility,19.2209,0,27223,27492,475.681,1007.32,268.5
RSUExampleScenario.node[2347].veinsmobility,18.7852,0,27346,27492,309.181,790.137,145.5
RSUExampleScenario.node[2728].veinsmobility,15.8389,3.04575,27398,27492.5,256.983,1021.33,94
RSUExampleScenario.node[502].veinsmobility,15.4964,0,27074.5,27493,726.944,1491.39,418
RSUExampleScenario.node[2667].veinsmobility,16.25,0,27389.5,27493.5,177.739,281.849,103.5
RSUExampleScenario.node[2660].veinsmobility,15.65,0,27388.5,27493.5,172.95,279.437,104.5
RSUExampleScenario.node[1563].veinsmobility,22.4617,0,27234.5,27493.5,531.526,1304.17,258.5
RSUExampleScenario.node[2187].veinsmobility,18,0,27324,27493.5,384.224,981.708,169
RSUExampleScenario.node[2211].veinsmobility,18.5,0,27327,27493.5,352.904,981.192,166
RSUExampleScenario.node[2067].veinsmobility,18.8428,0,27307.5,27493.5,404.372,1008.84,185.5
RSUExampleScenario.node[2969].veinsmobility,18.6505,0,27432.5,27493.5,201.264,630.583,60.5
RSUExampleScenario.node[1821].veinsmobility,18.928,0,27268.5,27493.5,427.928,1013.39,224.5
RSUExampleScenario.node[2097].veinsmobility,18.9793,0,27311,27493.5,389.518,998.588,182
RSUExampleScenario.node[1839].veinsmobility,19.7292,0,27272,27493.5,438.049,989.96,221
RSUExampleScenario.node[2608].veinsmobility,16.9,0,27381.5,27494,288.701,1016.31,112
RSUExampleScenario.node[2578].veinsmobility,15.8264,0,27378.5,27495,268.502,819.975,116
RSUExampleScenario.node[969].veinsmobility,22.5,-4.86742,27143.5,27495,652.863,1300.69,351
RSUExampleScenario.node[2694].veinsmobility,15.65,0,27393,27495,167.369,279.055,101.5
RSUExampleScenario.node[1825].veinsmobility,20,0,27269,27495,473.516,1122,225.5
RSUExampleScenario.node[2235].veinsmobility,16.5304,0,27331,27495,334.523,1034.2,163.5
RSUExampleScenario.node[1415].veinsmobility,19.0439,0,27211,27495.5,537.077,1376.51,284
RSUExampleScenario.node[1614].veinsmobility,18.0311,0,27240.5,27496,441.098,1004.73,255
RSUExampleScenario.node[1920].veinsmobility,18.408,0,27284,27496,413.255,1008.58,211.5
RSUExampleScenario.node[1076].veinsmobility,22.5,0,27160.5,27496.5,648.517,1400.77,335.5
RSUExampleScenario.node[2322].veinsmobility,15.796,0,27342,27496.5,314.975,992.337,154
RSUExampleScenario.node[2368].veinsmobility,16.4342,0,27348,27496.5,306.645,954.551,148
RSUExampleScenario.node[2072].veinsmobility,21.75,0,27307.5,27496.5,404.934,913.236,188.5
RSUExampleScenario.node[2771].veinsmobility,16.6156,1.9941,27405,27496.5,246.526,1025.4,91
RSUExampleScenario.node[1183].veinsmobility,19.4842,0,27177,27497,564.875,1341.11,319.5
RSUExampleScenario.node[1005].veinsmobility,22.1,-0.254715,27148.5,27497.5,678.358,1423.42,348.5
RSUExampleScenario.node[1278].veinsmobility,22.5,-1.76908,27188,27498.5,629.264,1433.04,310
RSUExampleScenario.node[2412].veinsmobility,19.25,0,27355,27498.5,355.329,966.35,143
RSUExampleScenario.node[3066].veinsmobility,16.25,0,27447.5,27499,122.937,278.34,51
RSUExampleScenario.node[2257].veinsmobility,15.9671,0,27333.5,27499,321.452,995.646,165
RSUExampleScenario.node[2410].veinsmobility,16.25,0,27354.5,27499,254.771,623.017,144
RSUExampleScenario.node[3127].veinsmobility,19.2344,3.5,27455.5,27499,175.727,643.054,43
RSUExampleScenario.node[1200].veinsmobility,21.7665,0,27178.5,27499.5,612.927,1298.9,320.5
RSUExampleScenario.node[2458].veinsmobility,15,0,27360.5,27499.5,254.795,814.4,138.5
RSUExampleScenario.node[2336].veinsmobility,18.9319,0,27344.5,27499.5,346.617,990.034,154.5
RSUExampleScenario.node[1310].veinsmobility,22.25,0,27193.5,27500,636.877,1417.38,306
RSUExampleScenario.node[2422].veinsmobility,15,0,27357.5,27500,245.102,620.883,142
RSUExampleScenario.node[3102].veinsmobility,16.25,0,27452.5,27501,111.805,281.877,48
RSUExampleScenario.node[1254].veinsmobility,21.7832,0,27185,27501.5,581.606,1284.53,316
RSUExampleScenario.node[2527].veinsmobility,15.65,0,27371.5,27501.5,255.031,622.722,129.5
RSUExampleScenario.node[2544].veinsmobility,16.25,0,27374.5,27501.5,254.003,660.999,126.5
RSUExampleScenario.node[1395].veinsmobility,21.1731,0,27206.5,27502,576.755,1380.02,295
RSUExampleScenario.node[2499].veinsmobility,15.3534,-0.677138,27366.5,27502,246.949,624.998,135
RSUExampleScenario.node[2489].veinsmobility,15.0563,0,27365,27502,266.175,803.681,136.5
RSUExampleScenario.node[2313].veinsmobility,15.608,0,27340.5,27502.5,315.069,989.19,161.5
RSUExampleScenario.node[2171].veinsmobility,19.7965,0,27322,27502.5,386.54,911.097,180
RSUExampleScenario.node[2610].veinsmobility,15.7176,0,27381.5,27503,238.413,659.114,121
RSUExampleScenario.node[2507].veinsmobility,16,0,27368,27503,313.262,919.049,134.5
RSUExampleScenario.node[2817].veinsmobility,15.7778,0,27412,27503.5,202.542,621.302,91
RSUExampleScenario.node[2429].veinsmobility,16.25,0,27358,27503.5,262.884,625.135,145
RSUExampleScenario.node[2308].veinsmobility,19.9734,-0.0829468,27340,27503.5,345.742,1013.79,163
RSUExampleScenario.node[2497].veinsmobility,16,0,27366,27503.5,316.989,923.191,137
RSUExampleScenario.node[2152].veinsmobility,15,0,27318.5,27503.5,383.509,1111.2,184.5
RSUExampleScenario.node[2406].veinsmobility,15.7432,0,27353.5,27504.5,306.146,979.502,150.5
RSUExampleScenario.node[2132].veinsmobility,19.0105,0,27315,27504.5,405.709,924.734,189
RSUExampleScenario.node[2249].veinsmobility,16.4602,0,27332.5,27504.5,369.721,1097.67,171.5
RSUExampleScenario.node[1922].veinsmobility,17.3601,-1.04013,27284,27504.5,411.881,1055.5,220
RSUExampleScenario.node[1553].veinsmobility,21.6692,0,27233.5,27505,537.057,1287.43,271
RSUExampleScenario.node[2644].veinsmobility,15.6271,0,27385.5,27505.5,237.682,615.239,119.5
RSUExampleScenario.node[2681].veinsmobility,16.25,0,27391.5,27505.5,240.883,631.793,113.5
RSUExampleScenario.node[2633].veinsmobility,16.1597,0,27384.5,27505.5,236.131,661.988,120.5
RSUExampleScenario.node[2555].veinsmobility,16.1095,0,27375.5,27505.5,300.487,910.586,129.5
RSUExampleScenario.node[2865].veinsmobility,16.25,0,27419.5,27506,157.661,277.857,86
RSUExampleScenario.node[2214].veinsmobility,15.25,0,27328,27506,375.019,1070.35,177.5
RSUExampleScenario.node[2750].veinsmobility,16.25,0,27402.5,27506.5,176.446,286.876,103.5
RSUExampleScenario.node[2230].veinsmobility,18.9428,0,27330,27506.5,360.201,915.691,176
RSUExampleScenario.node[2476].veinsmobility,16.2766,0,27363,27506.5,349.327,1088.28,143
RSUExampleScenario.node[2363].veinsmobility,16.242,0,27347.5,27507,352.033,1102.07,159
RSUExampleScenario.node[1984].veinsmobility,16.0979,-1.2097,27293.5,27507,399.998,1014.5,213
RSUExampleScenario.node[1004].veinsmobility,18.5,0,27148.5,27507.5,734.164,1751.76,358.5
RSUExampleScenario.node[2811].veinsmobility,15.9018,0,27411,27507.5,211.909,622.831,96
RSUExampleScenario.node[2567].veinsmobility,15.6531,0,27377,27507.5,307.392,891.572,130
RSUExampleScenario.node[3109].veinsmobility,16.25,0,27453,27508,130.571,294.823,54.5
RSUExampleScenario.node[2471].veinsmobility,15.2653,0,27362,27508,282.882,960.93,145.5
RSUExampleScenario.node[2853].veinsmobility,15.1384,0,27417.5,27508,197.165,663.691,90
RSUExampleScenario.node[2925].veinsmobility,15,0,27427,27508.5,143.318,282.011,81
RSUExampleScenario.node[2640].veinsmobility,15.3534,0,27385,27508.5,238.098,636.756,123
RSUExampleScenario.node[1119].veinsmobility,16.5282,0,27166.5,27508.5,688.065,1858.72,341.5
RSUExampleScenario.node[1231].veinsmobility,16.25,-1.04657,27181.5,27508.5,661.185,1853.48,326.5
RSUExampleScenario.node[2581].veinsmobility,16.25,0,27378.5,27508.5,314.412,906.115,129.5
RSUExampleScenario.node[2496].veinsmobility,15.6934,0,27366,27509,293.26,979.955,142.5
RSUExampleScenario.node[2523].veinsmobility,16.0781,-2.61104,27371,27509,289.666,975.07,137.5
RSUExampleScenario.node[2591].veinsmobility,15.7209,0,27379.5,27509,306.001,908.285,129
RSUExampleScenario.node[3222].veinsmobility,16.25,0,27469,27509.5,108.956,277.7,40
RSUExampleScenario.node[505].veinsmobility,18.2722,0,27074.5,27509.5,753.509,1737.3,434.5
RSUExampleScenario.node[2463].veinsmobility,19.2778,0,27361,27509.5,312.756,1015.4,148
RSUExampleScenario.node[2326].veinsmobility,16.2452,0,27342.5,27509.5,359.475,1042.46,166.5
RSUExampleScenario.node[2271].veinsmobility,20.0019,0,27335,27510,361.286,909.589,174.5
RSUExampleScenario.node[2960].veinsmobility,15.3534,0,27431,27510,188.278,619.049,78.5
RSUExampleScenario.node[2015].veinsmobility,16.25,0,27298.5,27510,447.176,1189.73,211
RSUExampleScenario.node[2706].veinsmobility,16.1672,0,27394.5,27510,278.142,899.769,115
RSUExampleScenario.node[2992].veinsmobility,14.9469,0,27436.5,27510.5,182.429,663.661,73.5
RSUExampleScenario.node[1439].veinsmobility,23.7,0,27214.5,27511,625.726,1463.36,296
RSUExampleScenario.node[2654].veinsmobility,15.0988,0,27387.5,27511,234.952,642.454,123
RSUExampleScenario.node[1676].veinsmobility,15.6665,0,27248.5,27511,487.568,1215.62,262
RSUExampleScenario.node[2539].veinsmobility,16.5209,0,27373.5,27511,334.362,1090.86,137
RSUExampleScenario.node[2486].veinsmobility,16.2932,0,27364.5,27511,346.862,1065.74,146
RSUExampleScenario.node[2672].veinsmobility,16.25,0,27390,27511.5,298.758,900.443,121
RSUExampleScenario.node[2574].veinsmobility,14.8952,0,27378,27511.5,310.195,906.989,133
RSUExampleScenario.node[534].veinsmobility,17.1128,0,27079.5,27512,719.872,1747.96,432
RSUExampleScenario.node[3033].veinsmobility,15.9715,0,27443,27512,188.085,624.976,68.5
RSUExampleScenario.node[3062].veinsmobility,15.65,0,27447,27512,170.144,659.502,64.5
RSUExampleScenario.node[1151].veinsmobility,16.25,-1.98829,27171,27512,708.302,1853.67,340.5
RSUExampleScenario.node[2213].veinsmobility,15.7353,-0.981185,27327.5,27512.5,374.289,987.425,184.5
RSUExampleScenario.node[1088].veinsmobility,16.8638,0,27162,27512.5,664.21,1739.66,350
RSUExampleScenario.node[2790].veinsmobility,14.8101,0,27407.5,27512.5,212.136,619.519,104.5
RSUExampleScenario.node[3021].veinsmobility,15.65,0,27441,27513,143.007,282.241,71.5
RSUExampleScenario.node[2021].veinsmobility,21.5813,0,27299.5,27513,470.422,1322.06,213
RSUExampleScenario.node[2697].veinsmobility,16.6438,0,27393,27513,312.546,1035.97,119.5
RSUExampleScenario.node[3104].veinsmobility,15.689,1.87979,27452.5,27513.5,166.94,618.637,60.5
RSUExampleScenario.node[2692].veinsmobility,16.8119,0,27392.5,27513.5,307.809,1085.03,120.5
