Module,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_startTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_stopTime,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER0.0_100Demand_5secs/nodebug-0.sca_nodebug-0-20170523-11:34:05-3228_totalTime
RSUExampleScenario.node[4317].veinsmobility,12.88,-0.166779,27636.5,27900,352.353,418.563,263.5
RSUExampleScenario.node[4318].veinsmobility,15.6333,0,27636.5,27900,366.485,566.781,263.5
RSUExampleScenario.node[4320].veinsmobility,0.588389,0,27636.5,27900,259.34,4.09403,263.5
RSUExampleScenario.node[4321].veinsmobility,11.4882,0,27637,27900,367.836,511.308,263
RSUExampleScenario.node[4375].veinsmobility,10.4973,0,27645.5,27900,321.262,270.891,254.5
RSUExampleScenario.node[4323].veinsmobility,4.73643,0,27637.5,27900,261.669,36.5054,262.5
RSUExampleScenario.node[4324].veinsmobility,15.9845,0,27637.5,27900,384.262,831.767,262.5
RSUExampleScenario.node[4466].veinsmobility,4.39417,-3.07914,27661.5,27900,269.327,115.733,238.5
RSUExampleScenario.node[4327].veinsmobility,4.23281,0,27638,27900,260.886,50.6567,262
RSUExampleScenario.node[4329].veinsmobility,14.6847,-1.99345,27639,27900,364.258,556.445,261
RSUExampleScenario.node[4330].veinsmobility,16.25,0,27639,27900,389.592,820.543,261
RSUExampleScenario.node[4331].veinsmobility,1.72222,-3.49841,27639.5,27900,259.392,22.3979,260.5
RSUExampleScenario.node[4332].veinsmobility,4.82272,0,27639.5,27900,257.306,41.917,260.5
RSUExampleScenario.node[4334].veinsmobility,12.8136,0,27640,27900,366.52,543.691,260
RSUExampleScenario.node[4335].veinsmobility,0.0661578,0,27640,27900,252.772,12.958,260
RSUExampleScenario.node[4336].veinsmobility,5.07979,0,27640,27900,258.037,44.9793,260
RSUExampleScenario.node[4338].veinsmobility,11.1822,-4.05017,27640.5,27900,330.607,350.835,259.5
RSUExampleScenario.node[4340].veinsmobility,18.9889,0,27640.5,27900,521.875,1683.69,259.5
RSUExampleScenario.node[4341].veinsmobility,13.7911,0,27640.5,27900,329.166,349.78,259.5
RSUExampleScenario.node[4342].veinsmobility,12.6595,-0.799001,27641,27900,351.136,478.089,259
RSUExampleScenario.node[4343].veinsmobility,2.8543,0,27641,27900,258.715,7.96775,259
RSUExampleScenario.node[4345].veinsmobility,9.08422,-0.383202,27641,27900,315.564,242.541,259
RSUExampleScenario.node[4346].veinsmobility,15.0474,0,27641.5,27900,363.646,537.095,258.5
RSUExampleScenario.node[4744].veinsmobility,3.88732,-0.0555649,27708.5,27900,210.233,66.9995,191.5
RSUExampleScenario.node[4349].veinsmobility,12.9361,0,27642,27900,342.447,408.62,258
RSUExampleScenario.node[4351].veinsmobility,4.68876,0,27642,27900,256.241,38.1372,258
RSUExampleScenario.node[4353].veinsmobility,11.3513,0,27642,27900,329.734,308.072,258
RSUExampleScenario.node[4354].veinsmobility,15.7946,0,27642.5,27900,348.425,427.489,257.5
RSUExampleScenario.node[4355].veinsmobility,8.84079,0,27642.5,27900,318.603,316.765,257.5
RSUExampleScenario.node[4356].veinsmobility,5.29657,0,27642.5,27900,257.139,38.6424,257.5
RSUExampleScenario.node[4362].veinsmobility,20.9,-1.25662,27643,27900,465.362,1093.01,257
RSUExampleScenario.node[4364].veinsmobility,17.6516,0,27643.5,27900,409.486,787.861,256.5
RSUExampleScenario.node[4365].veinsmobility,8.45455,-0.0879278,27643.5,27900,312.143,275.023,256.5
RSUExampleScenario.node[4369].veinsmobility,5.7761,-1.37419,27644.5,27900,254.314,25.565,255.5
RSUExampleScenario.node[4370].veinsmobility,5.19597,0,27644.5,27900,254.745,38.874,255.5
RSUExampleScenario.node[4371].veinsmobility,6.45952,0,27645,27900,297.055,182.51,255
RSUExampleScenario.node[4376].veinsmobility,14.4,0,27645.5,27900,345.402,392.627,254.5
RSUExampleScenario.node[4378].veinsmobility,12.9346,-0.306875,27645.5,27900,324.287,379.52,254.5
RSUExampleScenario.node[4380].veinsmobility,16.4887,-0.81728,27645.5,27900,395.784,791.967,254.5
RSUExampleScenario.node[4381].veinsmobility,13,0,27645.5,27900,343.397,443.901,254.5
RSUExampleScenario.node[4382].veinsmobility,8.75516,-1.34203,27646,27900,297.551,256.969,254
RSUExampleScenario.node[4383].veinsmobility,5.51282,-3.34389,27646.5,27900,287.275,123.569,253.5
RSUExampleScenario.node[4387].veinsmobility,13.851,0,27647,27900,312.254,291.594,253
RSUExampleScenario.node[4388].veinsmobility,0.454809,0,27647,27900,250.482,4.42599,253
RSUExampleScenario.node[4389].veinsmobility,13.1888,0,27647.5,27900,299.555,238.454,252.5
RSUExampleScenario.node[4391].veinsmobility,15.5,0,27647.5,27900,371.635,802.962,252.5
RSUExampleScenario.node[4393].veinsmobility,13.1068,0,27648,27900,323.736,366.82,252
RSUExampleScenario.node[4394].veinsmobility,16.5677,0,27648,27900,351.078,647.781,252
RSUExampleScenario.node[4395].veinsmobility,9.69399,0,27648,27900,258.188,86.6814,252
RSUExampleScenario.node[4396].veinsmobility,4.559,0,27648.5,27900,247.622,24.036,251.5
RSUExampleScenario.node[4400].veinsmobility,16.1509,0,27649,27900,341.598,593.968,251
RSUExampleScenario.node[4402].veinsmobility,17.4063,0,27649.5,27900,372.871,785.978,250.5
RSUExampleScenario.node[4403].veinsmobility,0.863559,0,27650,27900,249.587,4.56554,250
RSUExampleScenario.node[4405].veinsmobility,16.3064,0,27650,27900,402.216,777.627,250
RSUExampleScenario.node[4406].veinsmobility,9.71493,0,27650.5,27900,280.891,221.186,249.5
RSUExampleScenario.node[4407].veinsmobility,4.75993,0,27650.5,27900,248.106,27.9216,249.5
RSUExampleScenario.node[4408].veinsmobility,15,0,27650.5,27900,428.49,944.476,249.5
RSUExampleScenario.node[4409].veinsmobility,16.461,-0.23793,27651,27900,391.408,749.206,249
RSUExampleScenario.node[4410].veinsmobility,2.1715,-1.73378,27651.5,27900,245.414,9.9292,248.5
RSUExampleScenario.node[4412].veinsmobility,5.36074,-0.151513,27652,27900,268.899,78.895,248
RSUExampleScenario.node[4415].veinsmobility,0.301376,-1.45921,27652.5,27900,243.525,2.0219,247.5
RSUExampleScenario.node[4418].veinsmobility,15,0,27653,27900,371.392,534.729,247
RSUExampleScenario.node[4420].veinsmobility,10.2041,0,27653.5,27900,288.679,232.193,246.5
RSUExampleScenario.node[4421].veinsmobility,6.63335,-0.332464,27653.5,27900,283.839,117.513,246.5
RSUExampleScenario.node[4422].veinsmobility,15.2656,0,27653.5,27900,328.218,441.788,246.5
RSUExampleScenario.node[4424].veinsmobility,16.9251,0,27654,27900,416.341,711.457,246
RSUExampleScenario.node[4425].veinsmobility,16.25,0,27654,27900,410.197,924.067,246
RSUExampleScenario.node[4426].veinsmobility,13.6876,0,27654.5,27900,361.998,534.358,245.5
RSUExampleScenario.node[4428].veinsmobility,5.44796,0,27655,27900,292.981,261.566,245
RSUExampleScenario.node[4430].veinsmobility,13.7217,0,27655.5,27900,309.483,337.205,244.5
RSUExampleScenario.node[4432].veinsmobility,16.25,0,27655.5,27900,446.325,1244.66,244.5
RSUExampleScenario.node[4433].veinsmobility,5.50063,0,27656.5,27900,291.474,255.529,243.5
RSUExampleScenario.node[4434].veinsmobility,6.11433,0,27657,27900,287.842,240.618,243
RSUExampleScenario.node[4435].veinsmobility,4.23565,0,27657,27900,238.355,19.7817,243
RSUExampleScenario.node[4438].veinsmobility,9.12489,0,27658,27900,284.5,235.291,242
RSUExampleScenario.node[4439].veinsmobility,2.26867,-3.3545,27658,27900,254.036,26.1487,242
RSUExampleScenario.node[4441].veinsmobility,8.21114,0,27658,27900,282.98,230.751,242
RSUExampleScenario.node[4442].veinsmobility,13.9708,-2.16842,27658,27900,305.628,320.99,242
RSUExampleScenario.node[4443].veinsmobility,3.37378,0,27658,27900,238.392,14.8608,242
RSUExampleScenario.node[4444].veinsmobility,8.81872,0,27659,27900,273.715,214.699,241
RSUExampleScenario.node[4446].veinsmobility,8.39657,0,27659,27900,285.025,234.042,241
RSUExampleScenario.node[4448].veinsmobility,15.3768,0,27659.5,27900,315.483,450.664,240.5
RSUExampleScenario.node[4449].veinsmobility,15.7426,0,27659.5,27900,324.201,413.632,240.5
RSUExampleScenario.node[4454].veinsmobility,2.15,-0.620355,27660.5,27900,245.111,18.9593,239.5
RSUExampleScenario.node[4456].veinsmobility,4.32397,0,27660.5,27900,233.639,28.443,239.5
RSUExampleScenario.node[4460].veinsmobility,20.5715,0,27660.5,27900,388.153,838.713,239.5
RSUExampleScenario.node[4720].veinsmobility,2.98157,-3.21469,27705.5,27900,213.946,50.6543,194.5
RSUExampleScenario.node[4462].veinsmobility,3.22415,-0.832962,27661,27900,240.665,26.3867,239
RSUExampleScenario.node[4467].veinsmobility,5.15095,-4.08579,27661.5,27900,258.743,91.4851,238.5
RSUExampleScenario.node[4468].veinsmobility,16.7246,0,27661.5,27900,364.057,780.673,238.5
RSUExampleScenario.node[4469].veinsmobility,4.24564,0,27662,27900,237.079,24.2175,238
RSUExampleScenario.node[4473].veinsmobility,17.2842,0,27663,27900,432.83,894.244,237
RSUExampleScenario.node[4475].veinsmobility,15.5,0,27663,27900,482.22,1367.51,237
RSUExampleScenario.node[4476].veinsmobility,13.6515,0,27663.5,27900,296.776,295.44,236.5
RSUExampleScenario.node[4498].veinsmobility,9.29069,0,27667.5,27900,276.99,174.076,232.5
RSUExampleScenario.node[4479].veinsmobility,15.9502,0,27664,27900,341.112,667.545,236
RSUExampleScenario.node[4480].veinsmobility,16.7608,-2.11753,27664,27900,423.489,1025.44,236
RSUExampleScenario.node[4486].veinsmobility,11.9559,-1.44969,27665,27900,316.238,410.792,235
RSUExampleScenario.node[4753].veinsmobility,3.02176,0,27710,27900,208.136,53.3803,190
RSUExampleScenario.node[4488].veinsmobility,0.969472,0,27665.5,27900,229.644,3.1994,234.5
RSUExampleScenario.node[4489].veinsmobility,12.9101,0,27665.5,27900,308.196,345.756,234.5
RSUExampleScenario.node[4491].veinsmobility,8.82772,0,27665.5,27900,284.466,251.192,234.5
RSUExampleScenario.node[4492].veinsmobility,15.65,0,27666,27900,308.918,444.082,234
RSUExampleScenario.node[4493].veinsmobility,16.9648,0,27666,27900,451.597,1038.17,234
RSUExampleScenario.node[4496].veinsmobility,13.3489,0,27667,27900,317.477,465.777,233
RSUExampleScenario.node[4778].veinsmobility,4.58797,0,27712.5,27900,213.083,95.0061,187.5
RSUExampleScenario.node[4502].veinsmobility,9.94382,0,27668,27900,277.272,229.512,232
RSUExampleScenario.node[4503].veinsmobility,0.686416,-0.159714,27668,27900,225.417,0.967028,232
RSUExampleScenario.node[4504].veinsmobility,15.25,0,27668,27900,423.31,884.291,232
RSUExampleScenario.node[4505].veinsmobility,3.75907,0,27668,27900,225.897,15.2573,232
RSUExampleScenario.node[4507].veinsmobility,7.31807,-2.12005,27668.5,27900,274.914,225.505,231.5
RSUExampleScenario.node[4511].veinsmobility,14.8377,0,27669,27900,310.373,395.459,231
RSUExampleScenario.node[4513].veinsmobility,7.48964,-2.21277,27669.5,27900,256.77,132.394,230.5
RSUExampleScenario.node[4514].veinsmobility,13.0119,0,27669.5,27900,287.318,271.672,230.5
RSUExampleScenario.node[4516].veinsmobility,10.2264,0,27669.5,27900,283.009,213.411,230.5
RSUExampleScenario.node[4517].veinsmobility,1.12325,-3.32839,27670,27900,234.319,11.5407,230
RSUExampleScenario.node[4519].veinsmobility,15.25,0,27670,27900,332.803,662.459,230
RSUExampleScenario.node[4520].veinsmobility,7.8726,0,27670,27900,231.62,79.7402,230
RSUExampleScenario.node[4648].veinsmobility,4.38313,0,27693,27900,238.195,112.638,207
RSUExampleScenario.node[4522].veinsmobility,0.979465,0,27670.5,27900,228.688,13.7664,229.5
RSUExampleScenario.node[4524].veinsmobility,7.98944,0,27670.5,27900,271.382,231.483,229.5
RSUExampleScenario.node[4525].veinsmobility,16.6763,0,27670.5,27900,344.129,582.764,229.5
RSUExampleScenario.node[4527].veinsmobility,11.198,0,27671,27900,302.286,341.956,229
RSUExampleScenario.node[4528].veinsmobility,15.6233,0,27671,27900,329.11,427.763,229
RSUExampleScenario.node[4531].veinsmobility,10.1026,0,27671.5,27900,266.815,213.995,228.5
RSUExampleScenario.node[4532].veinsmobility,2.40307,-4.00458,27671.5,27900,226.403,6.66728,228.5
RSUExampleScenario.node[4533].veinsmobility,7.67115,-0.655245,27671.5,27900,267.925,253.841,228.5
RSUExampleScenario.node[4534].veinsmobility,5.43425,0,27672,27900,250.928,106.306,228
RSUExampleScenario.node[4535].veinsmobility,11.8647,0,27672,27900,312.832,378.575,228
RSUExampleScenario.node[4537].veinsmobility,3.13218,0,27672.5,27900,222.85,11.5822,227.5
RSUExampleScenario.node[4540].veinsmobility,15.0347,0,27672.5,27900,317.019,610.962,227.5
RSUExampleScenario.node[4541].veinsmobility,2.26406,-0.13446,27673,27900,224.052,6.62916,227
RSUExampleScenario.node[4542].veinsmobility,12.0582,0,27673,27900,319.107,423.83,227
RSUExampleScenario.node[4543].veinsmobility,8.91634,0,27673,27900,268.261,214.013,227
RSUExampleScenario.node[4546].veinsmobility,12.3942,0,27673.5,27900,300.644,332.547,226.5
RSUExampleScenario.node[4550].veinsmobility,13.7811,0,27674,27900,278.729,262.126,226
RSUExampleScenario.node[4551].veinsmobility,16.25,0,27674,27900,362.624,535.935,226
RSUExampleScenario.node[4552].veinsmobility,3.89808,0,27674,27900,221.198,11.8755,226
RSUExampleScenario.node[4553].veinsmobility,3.02826,0,27674.5,27900,222.279,11.4732,225.5
RSUExampleScenario.node[4555].veinsmobility,14.9088,0,27674.5,27900,329.995,524.865,225.5
RSUExampleScenario.node[4556].veinsmobility,16.091,0,27675,27900,356.633,662.888,225
RSUExampleScenario.node[4558].veinsmobility,13.8633,0,27675,27900,344.67,655.058,225
RSUExampleScenario.node[4849].veinsmobility,1.59675,-3.19481,27721.5,27900,189.344,19.9851,178.5
RSUExampleScenario.node[4561].veinsmobility,12.2143,-1.97807,27676,27900,305.953,478.102,224
RSUExampleScenario.node[4563].veinsmobility,7.35265,0,27676.5,27900,259.182,227.076,223.5
RSUExampleScenario.node[4564].veinsmobility,4.75184,-0.575966,27676.5,27900,251.924,103.304,223.5
RSUExampleScenario.node[4565].veinsmobility,12.6859,0,27676.5,27900,382.635,885.989,223.5
RSUExampleScenario.node[4566].veinsmobility,0,0,27677,27900,216.493,0.863462,223
RSUExampleScenario.node[4567].veinsmobility,9.7549,0,27677,27900,262.683,200.571,223
RSUExampleScenario.node[4568].veinsmobility,3.60694,0,27677,27900,217.056,9.23953,223
RSUExampleScenario.node[4570].veinsmobility,2.53453,0,27677.5,27900,218.149,24.0305,222.5
RSUExampleScenario.node[4574].veinsmobility,11.6971,-2.57736,27678,27900,288.55,320.169,222
RSUExampleScenario.node[4575].veinsmobility,15.8296,0,27678,27900,340.58,616.9,222
RSUExampleScenario.node[4578].veinsmobility,5.41679,0,27678.5,27900,244.537,103.293,221.5
RSUExampleScenario.node[4623].veinsmobility,15.36,0,27688.5,27900,315.816,442.484,211.5
RSUExampleScenario.node[4579].veinsmobility,8.4084,0,27679,27900,278.475,292.748,221
RSUExampleScenario.node[4580].veinsmobility,16,0,27679,27900,398.462,940.278,221
RSUExampleScenario.node[4583].veinsmobility,12.8107,-1.56752,27679.5,27900,267.755,203.077,220.5
RSUExampleScenario.node[4584].veinsmobility,12.805,0,27680.5,27900,298.738,393.126,219.5
RSUExampleScenario.node[4585].veinsmobility,8.11401,0,27680.5,27900,274.948,290.121,219.5
RSUExampleScenario.node[4595].veinsmobility,0.467837,0,27683,27900,214.904,5.05235,217
RSUExampleScenario.node[4588].veinsmobility,16.25,0,27681.5,27900,363.598,789.651,218.5
RSUExampleScenario.node[4590].veinsmobility,14.908,0,27682,27900,304.132,511.072,218
RSUExampleScenario.node[4635].veinsmobility,10.2632,0,27690,27900,253.979,152.994,210
RSUExampleScenario.node[4592].veinsmobility,15.182,-1.83044,27682.5,27900,307.885,432.82,217.5
RSUExampleScenario.node[4593].veinsmobility,10.6874,0,27682.5,27900,265.962,275.44,217.5
RSUExampleScenario.node[4594].veinsmobility,2.57015,0,27682.5,27900,211.141,3.24934,217.5
RSUExampleScenario.node[4609].veinsmobility,15.5,0,27686,27900,350.555,747.751,214
RSUExampleScenario.node[4596].veinsmobility,15.8869,0,27683,27900,400.594,921.095,217
RSUExampleScenario.node[4599].veinsmobility,14.9786,0,27683.5,27900,298.016,442.697,216.5
RSUExampleScenario.node[4601].veinsmobility,5.60642,-3.18617,27684.5,27900,226.397,54.5063,215.5
RSUExampleScenario.node[4602].veinsmobility,2.77502,0,27684.5,27900,211.22,8.03215,215.5
RSUExampleScenario.node[4636].veinsmobility,12.2339,0,27690,27900,295.725,348.022,210
RSUExampleScenario.node[4603].veinsmobility,8.2933,-0.685745,27685,27900,256.434,252.29,215
RSUExampleScenario.node[4604].veinsmobility,7.90536,0,27685,27900,250.223,191.253,215
RSUExampleScenario.node[4605].veinsmobility,2.19314,0,27685,27900,212.807,23.7888,215
RSUExampleScenario.node[4608].veinsmobility,17.5,-1.38652,27685.5,27900,303.228,344.034,214.5
RSUExampleScenario.node[4610].veinsmobility,14.7464,0,27686,27900,293.189,456.795,214
RSUExampleScenario.node[4614].veinsmobility,16.4367,0,27687,27900,351.371,808.283,213
RSUExampleScenario.node[4615].veinsmobility,16,0,27687,27900,375.123,683.237,213
RSUExampleScenario.node[4616].veinsmobility,14.9714,0,27687,27900,370.255,926.282,213
RSUExampleScenario.node[4637].veinsmobility,8.0295,0,27690,27900,249.82,124.25,210
RSUExampleScenario.node[4618].veinsmobility,15.6929,0,27687.5,27900,362.853,776.898,212.5
RSUExampleScenario.node[4619].veinsmobility,17.2635,0,27687.5,27900,372.207,707.793,212.5
RSUExampleScenario.node[4620].veinsmobility,12.8032,-1.03749,27688,27900,292.941,404.948,212
RSUExampleScenario.node[4621].veinsmobility,10.6715,0,27688,27900,270.056,265.655,212
RSUExampleScenario.node[4624].veinsmobility,11.624,0,27688.5,27900,282.824,472.457,211.5
RSUExampleScenario.node[4625].veinsmobility,16.9739,0,27688.5,27900,394.522,748.751,211.5
RSUExampleScenario.node[4626].veinsmobility,9.19655,0,27688.5,27900,253.876,156.714,211.5
RSUExampleScenario.node[4627].veinsmobility,11.2736,-0.673703,27688.5,27900,272.788,276.32,211.5
RSUExampleScenario.node[4630].veinsmobility,0.411511,0,27689,27900,207.045,2.3605,211
RSUExampleScenario.node[4633].veinsmobility,15.5823,-0.229398,27689.5,27900,286.94,318.576,210.5
RSUExampleScenario.node[4639].veinsmobility,10.1068,-0.626968,27690.5,27900,256.457,227.264,209.5
RSUExampleScenario.node[4640].veinsmobility,13.9971,0,27690.5,27900,288.331,441.673,209.5
RSUExampleScenario.node[4641].veinsmobility,14.7856,0,27691,27900,334.782,675.291,209
RSUExampleScenario.node[4823].veinsmobility,12.7009,-0.768005,27719,27900,256.996,372.354,181
RSUExampleScenario.node[4643].veinsmobility,20.1752,0,27691.5,27900,432.13,972.088,208.5
RSUExampleScenario.node[4644].veinsmobility,12.6289,0,27691.5,27900,289.196,457.843,208.5
RSUExampleScenario.node[4646].veinsmobility,14.158,0,27691.5,27900,301.204,491.142,208.5
RSUExampleScenario.node[4804].veinsmobility,11.949,0,27716,27900,260.026,412.964,184
RSUExampleScenario.node[4805].veinsmobility,4.21153,0,27716,27900,206.631,81.7218,184
RSUExampleScenario.node[4812].veinsmobility,16.1992,0,27717.5,27900,263.804,507.547,182.5
RSUExampleScenario.node[4650].veinsmobility,2.19962,0,27693.5,27900,202.761,15.6684,206.5
RSUExampleScenario.node[4653].veinsmobility,13.5059,0,27693.5,27900,330.806,674.826,206.5
RSUExampleScenario.node[4654].veinsmobility,12.9285,-0.251341,27694,27900,288.581,353.271,206
RSUExampleScenario.node[4793].veinsmobility,11.5407,0,27714.5,27900,266.049,397.451,185.5
RSUExampleScenario.node[4655].veinsmobility,15.9373,0,27694,27900,327.495,717.864,206
RSUExampleScenario.node[4657].veinsmobility,7.71129,0,27694,27900,209.924,73.5224,206
RSUExampleScenario.node[4658].veinsmobility,15.9969,-3.25681,27694.5,27900,381.571,931.757,205.5
RSUExampleScenario.node[4659].veinsmobility,12.9013,0,27694.5,27900,280.674,437.483,205.5
RSUExampleScenario.node[4661].veinsmobility,0,0,27695,27900,198.978,0.846156,205
RSUExampleScenario.node[4789].veinsmobility,11.179,0,27714,27900,261.099,381.415,186
RSUExampleScenario.node[4663].veinsmobility,23.5,0,27695,27900,475.164,1061.09,205
RSUExampleScenario.node[4664].veinsmobility,21.8284,-0.0870285,27695,27900,381.099,829.25,205
RSUExampleScenario.node[4667].veinsmobility,15.4925,0,27695.5,27900,390.21,972.484,204.5
RSUExampleScenario.node[4668].veinsmobility,9.33096,0,27695.5,27900,251.026,209.556,204.5
RSUExampleScenario.node[4798].veinsmobility,11.9391,-0.598892,27715,27900,272.262,425.629,185
RSUExampleScenario.node[4669].veinsmobility,13.8789,0,27696,27900,315.483,670.527,204
RSUExampleScenario.node[4783].veinsmobility,15.9079,0,27713,27900,279.178,512.81,187
RSUExampleScenario.node[4673].veinsmobility,14.7023,0,27696.5,27900,302.769,489.973,203.5
RSUExampleScenario.node[4677].veinsmobility,16.1817,0,27697.5,27900,385.282,833.235,202.5
RSUExampleScenario.node[4682].veinsmobility,1.84384,-2.66053,27698.5,27900,204.445,10.562,201.5
RSUExampleScenario.node[4809].veinsmobility,12.9901,0,27717,27900,255.919,357.081,183
RSUExampleScenario.node[4683].veinsmobility,2.77408,0,27698.5,27900,197.16,7.06624,201.5
