module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed,std_speed
node[1208],15.7925,0.0,27179.0,27268.5,201.74,620.295,89.0,True,9,0,6.975414293820225,5.424593416302937
node[1209],19.6171,0.0,27179.0,27413.0,492.385,1319.26,233.5,True,40,0,5.634455928479658,6.606331902358938
node[120],22.6821,0.0,27019.5,27147.5,456.60699999999997,1230.0,127.5,True,6,0,9.659500749803923,9.374497808852809
node[1210],18.0,0.0,27179.0,27331.5,300.798,925.685,152.0,True,17,0,5.541098598026316,4.946560341483085
node[1211],15.6599,0.0,27179.5,27370.0,367.05800000000005,893.605,190.0,True,9,0,4.664104650263157,4.454183838639815
node[1212],18.0352,0.0,27179.5,27286.0,241.62900000000002,752.323,106.0,True,2,0,7.120435692924528,7.422644136603491
node[1213],16.25,-0.297482,27180.0,27748.0,929.0360000000001,1828.72,567.5,True,82,0,3.2142893663621153,4.419637274379055
node[1214],15.6305,0.0,27180.0,27718.5,838.8380000000001,1583.57,538.0,True,99,0,2.93303592732342,4.224637998032053
node[1215],18.2731,0.0,27180.0,27291.5,251.565,787.556,111.0,True,4,0,7.1247951527027045,7.224253601125684
node[1216],16.8287,0.0,27180.0,27900.0,1173.08,2621.52,720.0,False,114,0,3.567283148055555,4.311711802199073
node[1217],10.1578,0.0,27180.0,27900.0,752.6189999999999,328.36300000000006,720.0,False,144,0,0.4519170190277778,1.568149261400278
node[1218],15.6104,0.0,27180.0,27538.0,664.289,1938.06,357.5,True,43,0,5.402455308531469,4.883899274065323
node[1219],15.4,0.0,27180.0,27611.5,796.143,1911.83,431.0,True,30,0,4.406713723897912,5.197632171066114
node[121],21.5,0.0,27020.0,27115.0,291.94599999999997,1061.13,94.5,True,8,0,11.218737407407408,6.132923878123604
node[1220],17.1811,0.0,27180.0,27391.0,453.444,1323.95,210.5,True,22,0,6.248555375296912,5.538629558118562
node[1221],15.4479,0.0,27180.0,27349.5,334.014,1039.34,169.0,True,0,0,6.115695191715975,4.746562777878333
node[1222],15.5017,-0.399994,27180.0,27545.5,653.315,1953.25,365.0,True,41,0,5.34665349739726,4.95413437013335
node[1223],15.0119,-1.21465,27180.0,27604.0,759.437,1931.7,423.5,True,29,0,4.548535317709563,5.064224174910994
node[1224],15.5777,-0.799988,27180.0,27587.5,748.293,2127.85,407.0,True,42,0,5.193553025675676,5.574320510421724
node[1225],16.4,0.0,27180.0,27900.0,868.237,970.581,720.0,False,133,0,1.3346325639583332,3.1156302758612866
node[1226],16.5155,0.0,27180.5,27625.5,776.5169999999999,1642.17,444.5,True,65,0,3.684204986951631,4.64805058468184
node[1227],20.0,-4.08881,27180.5,27494.0,609.212,1311.08,313.0,True,48,0,4.172471451118211,5.7680926577226055
node[1228],15.7588,0.0,27181.0,27307.5,230.91299999999998,488.774,126.0,True,0,0,3.8605071829365083,5.3960317211029265
node[1229],15.8105,-0.992282,27181.0,27478.0,608.164,1677.17,296.5,True,59,0,5.597936975885329,5.106485055471836
node[122],18.5563,0.0,27020.0,27134.0,306.459,1126.08,113.5,True,0,0,9.853658273127753,6.280801372516753
node[1230],17.834,0.0,27181.5,27351.0,319.22,695.007,169.0,True,2,0,4.132561967455621,4.711516988363109
node[1231],16.25,-1.26421,27181.5,27699.0,883.563,1856.63,517.0,True,58,0,3.5857222224564795,4.7381145694303495
node[1232],15.4109,0.0,27181.5,27457.5,491.48,1140.44,275.5,True,41,0,4.076506692377495,5.001347223580137
node[1233],18.1669,0.0,27181.5,27285.5,237.236,790.4889999999999,103.5,True,4,0,7.660235360869565,7.150253264070824
node[1234],15.0,0.0,27181.5,27277.0,219.055,899.297,95.0,True,0,0,8.781789352631579,4.960901106556636
node[1235],15.2788,0.0,27182.0,27333.0,268.66,635.265,150.5,True,2,0,4.211687731229236,5.262098886491654
node[1236],16.0539,-0.0870667,27182.0,27550.5,587.317,1067.79,368.0,True,74,0,2.894615802309783,3.6205506203660844
node[1237],19.25,0.0,27182.0,27416.5,474.836,1314.74,234.0,True,40,0,5.618363684401709,6.512163464072138
node[1238],20.35,-3.1760599999999997,27182.0,27619.5,767.664,1428.82,437.0,True,54,0,3.2408851173913042,5.170794171525725
node[1239],18.25,0.0,27182.0,27900.0,951.1460000000001,1268.13,718.0,False,120,0,1.7422459173676879,3.357314351768555
node[123],15.85,0.0,27020.5,27090.5,182.674,651.139,69.5,True,2,0,9.39013049496403,5.2281564172616335
node[1240],18.0185,0.0,27182.5,27372.5,360.54,865.133,189.5,True,2,0,4.479069860686016,6.181758360853372
node[1241],16.25,0.0,27183.0,27643.0,802.9060000000001,1853.7,459.5,True,60,0,4.024040553318825,4.695611172817943
node[1242],20.6675,-1.32918,27183.0,27530.5,630.615,1609.13,347.0,True,27,0,4.630600199711815,6.188394879413794
node[1243],16.7327,0.0,27183.0,27358.5,381.82099999999997,1161.21,175.0,True,12,0,6.55324699542857,5.908420251113902
node[1244],15.1412,0.0,27183.0,27693.0,754.455,1308.82,509.5,True,88,0,2.5466319488714424,4.451442482824214
node[1245],15.5,0.0,27183.5,27329.5,263.527,653.83,145.5,True,14,0,4.480125853608247,5.225015922893514
node[1246],16.3337,0.0,27183.5,27900.0,1075.54,1797.95,716.5,False,118,0,2.4686262920446618,4.44981034607914
node[1247],22.0747,0.0,27184.0,27355.0,377.31699999999995,1074.89,170.5,True,35,0,6.3092789395894435,6.792547956295097
node[1248],16.0543,0.0,27184.0,27336.0,256.592,635.07,151.5,True,2,0,4.188733779537953,4.735471793302482
node[1249],8.44972,0.0,27184.0,27900.0,730.824,171.484,716.0,False,144,0,0.24107031152234637,1.0733274027603354
node[124],21.1064,0.0,27020.5,27338.0,802.6039999999999,2631.3,317.0,True,28,0,8.185617951419559,5.630580722272767
node[1250],21.8703,-2.9238,27184.0,27900.0,1033.46,1358.36,716.0,False,130,0,1.8776294425977653,3.9868945397807503
node[1251],17.6057,0.0,27184.5,27303.5,271.079,972.4580000000001,118.5,True,23,0,8.234708601265822,6.730431017409422
node[1252],18.2124,0.0,27184.5,27468.0,593.8009999999999,1563.61,283.0,True,38,0,5.4655909185512375,5.943457172195913
node[1253],16.6399,0.0,27184.5,27900.0,963.375,1235.91,715.5,False,135,0,1.7188875782669462,3.511514387580239
node[1254],21.0064,0.0,27185.0,27388.5,493.124,1292.45,203.0,True,6,0,6.366027434975369,5.974040901356869
node[1255],18.5088,0.0,27185.0,27398.0,467.43,1434.35,212.5,True,20,0,6.709416816000001,6.820795833128205
node[1256],15.8818,0.0,27185.0,27267.0,183.64700000000002,620.314,81.5,True,7,0,7.622930171779143,4.914352116216351
node[1257],19.5463,-1.6673200000000001,27185.0,27414.0,474.528,1311.69,228.5,True,38,0,5.736481494091904,6.648156244789183
node[1258],15.4383,-1.8416700000000001,27185.0,27474.5,511.94300000000004,1250.43,289.0,True,15,0,4.287685435467128,5.457577951166613
node[1259],19.25,-2.16824,27185.0,27810.0,962.3939999999999,1845.72,624.5,True,107,0,2.9205834553242593,5.095861473389225
node[125],22.5,6.9,27020.5,27050.5,148.595,492.051,29.5,True,0,0,16.39065084745763,3.7902087557999193
node[1260],19.25,0.0,27185.5,27393.5,466.148,1417.78,207.5,True,20,0,6.782074152289156,7.36797803412585
node[1261],15.2002,-0.999124,27185.5,27428.0,430.465,928.188,242.0,True,39,0,3.8262210646694212,4.667366274344163
node[1262],16.4579,0.0,27185.5,27707.0,864.725,1853.13,521.0,True,64,0,3.54930203925144,4.289439408396381
node[1263],17.7445,0.0,27185.5,27301.5,287.177,965.007,115.5,True,23,0,8.363902164502164,7.039773126946609
node[1264],15.0,0.0,27185.5,27273.5,202.97400000000002,854.66,87.5,True,0,0,9.083998,4.983428457393656
node[1265],19.0576,0.0,27186.0,27371.5,399.032,996.4789999999999,185.0,True,0,0,5.325775763243243,5.905352922292198
node[1266],16.25,0.0,27186.5,27384.0,441.591,1367.62,197.0,True,36,0,6.933478779441625,6.077513161478015
node[1267],16.9,0.0,27186.5,27289.0,238.083,741.618,102.0,True,17,0,7.243543264215686,6.437421717510979
node[1268],16.0799,0.0,27186.5,27363.5,337.173,1010.26,176.5,True,16,0,5.70627313937677,5.724888645449683
node[1269],16.6895,0.0,27186.5,27440.5,519.946,1339.67,253.5,True,28,0,5.227550366666667,5.210113441252999
node[126],21.3297,-2.72736,27020.5,27259.0,552.743,1416.61,238.0,True,27,0,5.916404696428572,7.118943078974988
node[1270],15.7148,-0.756993,27186.5,27280.0,235.638,886.8580000000001,93.0,True,0,0,8.842370861989247,5.216581917557514
node[1271],21.9934,0.0,27187.0,27361.5,386.08099999999996,1065.29,174.0,True,35,0,6.127486836206896,6.074894173903756
node[1272],16.3847,-2.7749599999999996,27187.0,27711.5,837.195,1615.15,524.0,True,96,0,3.057741122709924,4.371660825271407
node[1273],21.1179,0.0,27187.0,27900.0,1043.41,1446.99,713.0,False,109,0,2.0168138098807855,3.653951884949123
node[1274],15.9504,0.0,27187.5,27328.5,270.982,658.0419999999999,140.5,True,14,0,4.68754208113879,5.117590982442359
node[1275],18.75,0.0,27187.5,27555.0,607.382,1114.43,367.0,True,56,0,3.0147153664850133,4.747660333759888
node[1276],15.0,0.0,27188.0,27450.5,391.971,647.216,262.0,True,0,0,2.454277136259542,3.084035341529386
node[1277],16.2835,0.0,27188.0,27302.5,205.641,496.245,114.0,True,23,0,4.318013315789473,5.144064639159345
node[1278],20.2459,0.0,27188.0,27616.5,740.65,1394.38,428.0,True,52,0,3.24359245864486,4.854848926890097
node[1279],14.8453,0.0,27188.5,27312.0,216.468,493.39300000000003,123.0,True,0,0,3.994850150000001,5.063549744484658
node[127],18.8222,1.7049599999999998,27020.5,27088.0,223.778,855.449,67.0,True,0,0,12.600779402985072,5.737151390341499
node[1280],16.9,0.0,27188.5,27540.0,629.668,1327.84,351.0,True,48,0,3.7248053334757842,5.0754300937670935
node[1281],16.25,0.0,27189.0,27273.0,223.86900000000003,892.35,83.5,True,0,0,9.961107237125749,5.161338085492045
node[1282],19.25,-0.339642,27189.5,27376.0,402.44300000000004,998.784,186.0,True,0,0,5.33154320591398,5.943768010325588
node[1283],16.019000000000002,0.0,27189.5,27334.5,264.23400000000004,638.938,144.5,True,3,0,4.427367250519032,4.549050932062606
node[1284],16.3708,0.0,27189.5,27312.5,284.782,862.413,122.5,True,13,0,7.013734709387756,6.143233880012186
node[1285],19.25,0.0,27190.0,27376.5,405.838,978.443,186.0,True,0,0,5.249675038172043,5.901323472723947
node[1286],16.25,0.0,27190.0,27369.5,444.49,1572.44,179.0,True,20,0,8.750187105027933,6.28254733610365
node[1287],19.9022,0.0,27190.5,27374.0,407.30199999999996,1005.56,183.0,True,0,0,5.422770431420766,5.644591509715129
node[1288],16.25,0.0,27190.5,27253.5,155.343,281.899,62.5,True,12,0,4.49918256,5.802114996423358
node[1289],20.1708,0.0,27190.5,27502.5,615.628,1423.08,311.5,True,44,0,4.553758520545746,5.369412468146552
node[128],15.4383,0.0,27021.0,27091.0,177.178,669.96,69.5,True,3,0,9.663287686330936,5.523771975470986
node[1290],18.5905,0.0,27191.0,27378.5,377.736,1017.5,187.0,True,0,0,5.433652227272728,5.8972343173221375
node[1291],15.9648,0.0,27191.0,27338.5,270.46,639.411,147.0,True,2,0,4.357207695578231,5.212683354156081
node[1292],15.0,0.0,27191.0,27439.0,452.411,954.7410000000001,247.5,True,40,0,3.8508856501010102,4.827821270427668
node[1293],15.1193,0.0,27191.0,27376.5,428.55400000000003,1567.79,185.0,True,21,0,8.400220354054053,6.007329078296276
node[1294],16.9164,0.0,27191.0,27325.0,337.93199999999996,1100.26,133.5,True,0,0,8.23552612883895,6.09558048777407
node[1295],16.5145,0.0,27191.0,27279.5,235.243,902.096,88.0,True,0,0,9.559156855681817,5.500194560012985
node[1296],15.5,0.0,27191.5,27315.0,218.021,494.221,123.0,True,0,0,4.004418577235771,4.923261074232592
node[1297],18.7899,0.0,27191.5,27861.0,1191.76,2486.76,669.0,True,102,0,3.702777693497758,5.054638899972555
node[1298],16.25,0.0,27191.5,27629.0,787.387,1881.82,437.0,True,55,0,4.298140183066361,5.0412063084396745
node[1299],19.2721,0.0,27191.5,27293.0,236.929,772.798,101.0,True,5,0,7.689524183663367,7.244200233120224
node[129],16.25,0.0,27021.0,27206.5,444.051,1322.32,185.0,True,26,0,7.113354501081081,5.685421679651562
node[12],18.1204,0.0,27002.0,27086.0,243.262,857.1039999999999,83.5,True,0,0,10.198524561077843,6.494546771017228
node[1300],18.8716,0.0,27192.0,27294.0,244.75,783.1080000000001,101.5,True,7,0,7.759642985221675,7.291053292466379
node[1301],16.25,0.0,27192.5,27619.5,730.318,1619.85,426.5,True,63,0,3.7875472307151234,4.7408175784522815
node[1302],15.1807,0.0,27193.0,27272.0,181.38099999999997,622.911,78.5,True,6,0,7.970894535031846,4.380632904984885
node[1303],18.4101,0.0,27193.0,27287.5,214.115,768.567,94.0,True,5,0,8.207674681382978,6.954671809717536
node[1304],21.1858,0.0,27193.5,27360.5,345.726,1063.24,166.5,True,34,0,6.391913345345346,6.143279482423902
node[1305],17.1986,-0.586054,27193.5,27871.0,1188.34,2669.52,677.0,True,50,0,3.921292175997046,4.997315595348841
node[1306],18.0,0.0,27193.5,27286.5,217.22799999999998,789.7760000000001,92.5,True,5,0,8.535984376216218,6.810514581594003
node[1307],19.25,0.0,27193.5,27417.0,471.83099999999996,1298.64,223.0,True,38,0,5.824498246188341,6.4265194691924
node[1308],16.2737,0.0,27193.5,27544.0,607.285,1336.12,350.0,True,48,0,3.7904208969999997,4.840011326686362
node[1309],15.6681,0.0,27193.5,27278.5,212.25799999999998,880.308,84.5,True,0,0,9.681246375147929,4.789203628614766
node[130],18.2915,6.9,27021.0,27069.0,172.483,769.5260000000001,47.5,True,0,0,16.233521052631577,2.2653085627449716
node[1310],22.25,0.0,27193.5,27623.5,776.324,1410.61,429.5,True,53,0,3.269705176484284,5.061012894646246
node[1311],19.3556,0.0,27194.5,27490.0,595.275,1476.33,295.0,True,25,0,4.982464170508475,4.830498147024691
node[1312],15.9976,0.0,27194.5,27437.5,430.20099999999996,991.795,242.5,True,31,0,4.071268269690722,4.677234499630585
node[1313],16.8013,0.0,27194.5,27376.5,398.829,1060.78,181.5,True,28,0,5.8304114917355365,5.556759562353052
node[1314],15.6949,0.0,27194.5,27704.5,873.503,1859.0,509.5,True,58,0,3.6415581010794904,4.360323319277496
node[1315],15.0,0.0,27194.5,27596.0,563.604,897.6189999999999,401.0,True,80,0,2.2275009391521197,3.2187842249814884
node[1316],18.8217,0.0,27195.0,27299.5,245.825,859.3739999999999,104.0,True,21,0,8.270583302403846,7.042453591819838
node[1317],16.25,0.0,27195.0,27334.5,271.623,658.909,139.0,True,3,0,4.746537461870504,5.38239584679863
node[1318],22.1561,0.0,27195.0,27405.0,491.70300000000003,1297.8,209.5,True,31,0,6.1786640396181385,5.637538381990328
node[1319],17.6466,-0.561951,27195.5,27579.0,576.237,1056.29,383.0,True,1,0,2.728577073368146,4.056120786793312
node[131],19.2535,0.0,27021.0,27176.0,396.73199999999997,1295.87,154.5,True,11,0,8.400580353074435,6.519720490734787
node[1320],19.0492,0.0,27195.5,27438.5,394.061,676.205,242.5,True,1,0,2.7504806956701033,4.226098680001206
node[1321],16.7956,0.0,27195.5,27335.5,340.954,1039.35,139.5,True,0,0,7.429154165591398,5.384012201791497
node[1322],16.9241,-0.31472100000000003,27196.0,27470.5,564.057,1656.43,274.0,True,35,0,5.969922329379562,6.158160407917412
node[1323],16.0748,0.0,27196.0,27345.5,278.974,749.643,149.0,True,0,0,5.03169635,5.058216865524695
node[1324],18.0,0.0,27196.0,27296.5,233.84900000000002,785.8589999999999,100.0,True,12,0,7.8968863995000005,7.19609171536363
node[1325],22.4,0.0,27196.0,27482.5,505.19699999999995,849.185,286.0,True,0,0,2.9469693706293705,5.332347197958591
node[1326],16.25,0.0,27196.5,27747.5,913.1160000000001,1858.67,550.5,True,68,0,3.364893667756585,4.929761733334615
node[1327],21.9148,0.0,27196.5,27515.0,606.39,1440.45,318.0,True,46,0,4.512783308333334,5.28081571925769
node[1328],21.5694,0.0,27196.5,27867.0,1219.95,2664.66,670.0,True,56,0,3.9340024025067164,5.373321329565075
node[1329],15.0278,0.0,27197.0,27753.5,887.845,1878.32,556.0,True,69,0,3.36673887823741,4.646244638285504
node[132],17.3804,0.0,27021.0,27222.5,432.14,1475.22,201.0,True,26,0,7.284172769900497,6.8074332705194065
node[1330],21.9731,0.0,27197.0,27286.0,217.07,475.28,88.5,True,18,0,5.3328593028248585,6.349154982062421
node[1331],16.0,0.0,27197.5,27764.5,882.1039999999999,1865.05,566.5,True,66,0,3.2735077402736095,4.647418840276905
node[1332],15.6961,0.0,27197.5,27285.5,225.391,903.3560000000001,87.5,True,0,0,9.516865931428574,5.180766850838936
node[1333],15.9073,-0.29651,27198.0,27900.0,1042.91,1727.79,702.0,False,88,0,2.4460531101139606,3.9603490934697314
node[1334],15.0,0.0,27198.0,27330.0,300.76599999999996,895.627,131.5,True,0,0,6.325968355133081,5.2898102661998525
node[1335],16.1785,0.0,27198.5,27316.0,263.89099999999996,754.3969999999999,117.0,True,13,0,6.446568862820513,5.4350970550858255
node[1336],19.9747,0.0,27198.5,27280.0,223.644,780.0830000000001,81.0,True,5,0,9.6058793,6.847055474865184
node[1337],18.0645,0.0,27198.5,27439.0,521.669,1363.9,240.0,True,27,0,5.65211296625,5.281475867385163
node[1338],17.1644,0.0,27198.5,27900.0,896.6139999999999,997.3839999999999,701.5,False,119,0,1.4133069105773342,3.056745853714277
node[1339],19.2951,0.0,27198.5,27492.0,672.133,2031.18,293.0,True,38,0,6.8640925066552905,6.11982329587957
node[133],15.85,0.0,27021.5,27226.0,421.092,1365.12,204.0,True,12,0,6.681167144362745,6.090427122924159
node[1340],17.4615,0.0,27199.0,27312.0,211.13,488.777,112.5,True,0,0,4.3265983857777774,5.046965597449772
node[1341],22.0,0.0,27199.0,27344.5,310.14099999999996,675.959,145.0,True,2,0,4.67903255862069,5.475462803576004
node[1342],8.39355,3.63613,27199.0,27219.5,39.7765,108.431,20.0,True,5,0,5.40418275,1.0385276690485539
node[1343],19.1718,0.0,27199.5,27435.5,380.019,674.707,235.5,True,2,0,2.8222567154989386,4.540083219988677
node[1344],15.85,0.0,27199.5,27291.0,216.84799999999998,747.4069999999999,91.0,True,15,0,8.15618353956044,6.193212818108573
node[1345],15.5233,0.0,27199.5,27388.5,378.042,1053.7,188.5,True,29,0,5.5785782230769225,5.136690326410396
node[1346],7.56686,0.0,27199.5,27225.0,41.4066,110.03299999999999,25.0,True,5,0,4.364259140000001,1.8981019950172355
node[1347],21.307,-2.1239,27199.5,27610.0,757.352,1290.03,410.0,True,50,0,3.1100834680487806,5.196154861747717
node[1348],16.1892,-0.610823,27199.5,27362.5,313.121,594.389,162.5,True,0,0,3.655343881230769,5.510159551781641
node[1349],19.3905,0.0,27200.0,27364.5,339.884,699.6039999999999,164.0,True,2,0,4.260564551219512,4.988091713942969
node[134],15.5,5.5,27021.5,27060.5,113.995,494.241,38.5,True,0,0,12.786178831168833,2.6313671685886493
node[1350],15.4383,-0.355213,27200.0,27461.0,474.37,1173.61,260.5,True,38,0,4.46230142840691,4.963542722005231
node[1351],15.0,0.0,27200.0,27284.0,208.46,871.268,83.5,True,0,0,9.64482665748503,4.907858560784723
node[1352],18.0438,0.0,27201.0,27620.5,664.2819999999999,1380.87,419.0,True,0,0,3.292318940334128,4.710503764798157
node[1353],17.25,-2.21081,27201.0,27456.0,515.748,1105.4,254.5,True,43,0,4.312526213948919,4.976752740343945
node[1354],19.25,0.0,27201.0,27280.5,212.893,783.5930000000001,79.0,True,4,0,9.942645755063289,6.808648919727179
node[1355],15.4583,0.0,27201.5,27478.0,456.421,892.705,276.0,True,9,0,3.2375250260869564,4.021332346183329
node[1356],16.25,0.0,27201.5,27473.0,552.028,1567.63,271.0,True,36,0,5.74344594298893,5.3534538830205145
node[1357],15.165,0.0,27201.5,27546.5,602.235,1382.9,344.5,True,48,0,3.98753342191582,4.809526587745984
node[1358],15.7569,0.0,27201.5,27327.5,303.082,904.057,125.5,True,0,0,6.646778904780877,5.154370695032651
node[1359],21.25,0.0,27202.0,27584.0,645.562,1141.6,381.5,True,20,0,2.9775849958060285,4.742001388589794
node[135],17.9832,0.0,27021.5,27135.5,261.322,997.607,113.5,True,12,0,8.806861444052863,6.3264893624938265
node[1360],21.723000000000003,0.0,27202.0,27360.0,346.283,1063.56,157.5,True,32,0,6.8286299504761905,6.628740218445274
node[1361],16.0,0.0,27202.0,27323.0,294.453,871.544,120.5,True,0,0,6.573454043153527,6.172202973610858
node[1362],17.9073,0.0,27202.5,27467.5,474.035,1081.33,264.5,True,2,0,4.079119834782609,5.116483453728599
node[1363],16.25,0.0,27202.5,27255.0,125.185,276.626,52.0,True,11,0,5.314547272115385,4.96062242408335
node[1364],17.9764,0.0,27203.0,27288.0,214.757,787.07,84.5,True,6,0,9.334500880473373,6.753206136137872
