Module,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_startTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrsPER10/nodebug-0.sca_nodebug-0-20170613-11:07:55-11240_totalTime
ProvidenciaExampleScenario.node[12871].veinsmobility,14.9944,0,32237.5,32344.5,208.619,486.547,106.5
ProvidenciaExampleScenario.node[12936].veinsmobility,19.25,6.9,32297.5,32344.5,177.779,765.747,46.5
ProvidenciaExampleScenario.node[12850].veinsmobility,15.6405,0,32217,32345.5,220.431,507.341,128
ProvidenciaExampleScenario.node[12886].veinsmobility,16.109,0,32251.5,32347,189.431,489.265,95
ProvidenciaExampleScenario.node[12937].veinsmobility,18.3441,6.9,32298.5,32348,165.527,769.04,49
ProvidenciaExampleScenario.node[12938].veinsmobility,19.25,6.83789,32299,32348.5,179.641,783.702,49
ProvidenciaExampleScenario.node[12874].veinsmobility,15.7337,0,32241,32349,211.904,495.499,107.5
ProvidenciaExampleScenario.node[12942].veinsmobility,19.25,6.9,32302,32349,178.511,765.333,46.5
ProvidenciaExampleScenario.node[12900].veinsmobility,16.75,0,32265.5,32350,184.956,481.542,84
ProvidenciaExampleScenario.node[12889].veinsmobility,15.9243,0,32254.5,32352.5,195.479,487.104,97.5
ProvidenciaExampleScenario.node[12944].veinsmobility,18.5855,6.9,32305.5,32353,173.172,772.104,47
ProvidenciaExampleScenario.node[12906].veinsmobility,16.0329,0,32270.5,32354,183.748,488.367,83
ProvidenciaExampleScenario.node[12925].veinsmobility,15.7778,0,32284,32357,168.306,486.129,72.5
ProvidenciaExampleScenario.node[12949].veinsmobility,19.302,6.9,32312.5,32358.5,184.592,769.247,45.5
ProvidenciaExampleScenario.node[12930].veinsmobility,16.1173,0,32294,32360,144.718,498.696,65.5
ProvidenciaExampleScenario.node[12935].veinsmobility,16.75,0,32297.5,32362,142.276,482.228,64
ProvidenciaExampleScenario.node[12939].veinsmobility,15.5129,0,32300,32384,237.256,908.792,83.5
ProvidenciaExampleScenario.node[12934].veinsmobility,15.0513,0,32296,32385.5,243.224,910.067,89
ProvidenciaExampleScenario.node[12960].veinsmobility,15.8141,3.5,32321,32390,222.385,897.929,68.5
ProvidenciaExampleScenario.node[12972].veinsmobility,16.25,4.33715,32331.5,32401,220.539,952.453,69
ProvidenciaExampleScenario.node[12862].veinsmobility,18.4337,0,32225.5,32408,395.869,977.939,182
ProvidenciaExampleScenario.node[12875].veinsmobility,16.1597,0,32242,32410.5,355.663,976.455,168
ProvidenciaExampleScenario.node[12876].veinsmobility,18.9495,0,32244,32410.5,360.552,979.032,166
ProvidenciaExampleScenario.node[12885].veinsmobility,16.75,-1.17166,32250.5,32412,310.375,989.151,161
ProvidenciaExampleScenario.node[12931].veinsmobility,18.6092,0,32294.5,32416,298.029,1007.06,121
ProvidenciaExampleScenario.node[12893].veinsmobility,16.0324,-0.352254,32257.5,32417.5,319.378,981.013,159.5
ProvidenciaExampleScenario.node[12882].veinsmobility,14.5046,0,32248,32418.5,324.159,980.428,170
ProvidenciaExampleScenario.node[12891].veinsmobility,16.3441,0,32256,32419,276.228,622.301,162.5
ProvidenciaExampleScenario.node[12908].veinsmobility,15.3754,0,32271,32420,306.555,978.875,148.5
ProvidenciaExampleScenario.node[12916].veinsmobility,16.25,0,32277.5,32421,264.773,632.015,143
ProvidenciaExampleScenario.node[12919].veinsmobility,15.9877,0,32280,32422,303.989,990.974,141.5
ProvidenciaExampleScenario.node[12902].veinsmobility,15,0,32267,32422.5,270.78,660.194,155
ProvidenciaExampleScenario.node[12912].veinsmobility,15.9678,0,32274.5,32423.5,267.539,661.746,148.5
ProvidenciaExampleScenario.node[12923].veinsmobility,15,0,32282.5,32424,244.915,625.308,141
ProvidenciaExampleScenario.node[12928].veinsmobility,16.8647,0,32292,32425,263.838,975.59,132.5
ProvidenciaExampleScenario.node[12929].veinsmobility,15.6929,0,32293.5,32426,244.62,625.52,132
ProvidenciaExampleScenario.node[12927].veinsmobility,15.5434,0,32291.5,32426,253.309,657.622,134
ProvidenciaExampleScenario.node[12951].veinsmobility,15.942,0,32314,32427.5,222.832,622.608,113
ProvidenciaExampleScenario.node[12990].veinsmobility,15,0,32352.5,32429,188.823,661.524,76
ProvidenciaExampleScenario.node[12940].veinsmobility,16.1657,-0.774167,32300.5,32429.5,247.216,624.992,128.5
ProvidenciaExampleScenario.node[12933].veinsmobility,15.7666,0,32295.5,32431,243.127,621.721,135
ProvidenciaExampleScenario.node[12986].veinsmobility,15.9569,0,32349.5,32433,199.033,623.885,83
ProvidenciaExampleScenario.node[12976].veinsmobility,19.75,0,32338.5,32433.5,239.813,767.327,94.5
ProvidenciaExampleScenario.node[12980].veinsmobility,19.25,0,32345,32434,238.12,771.279,88.5
ProvidenciaExampleScenario.node[12962].veinsmobility,18.9807,0,32323,32434.5,263.945,768.448,111
ProvidenciaExampleScenario.node[12966].veinsmobility,20.8663,0,32328,32434.5,272.823,766.881,106
ProvidenciaExampleScenario.node[13004].veinsmobility,16.0282,0,32362,32435,171.076,618.833,72.5
ProvidenciaExampleScenario.node[12970].veinsmobility,19.125,0,32330.5,32435,252.901,780.265,104
ProvidenciaExampleScenario.node[12955].veinsmobility,18.5987,0,32317.5,32435,265.111,769.373,117
ProvidenciaExampleScenario.node[12995].veinsmobility,18.906,0,32356.5,32435.5,223.072,769.605,78.5
ProvidenciaExampleScenario.node[12961].veinsmobility,18.7071,0,32321.5,32436,266.228,770.546,114
ProvidenciaExampleScenario.node[12982].veinsmobility,19.1203,0,32347,32436.5,234.451,779.787,89
ProvidenciaExampleScenario.node[12969].veinsmobility,18.8381,0,32329.5,32437,247.936,784.591,107
ProvidenciaExampleScenario.node[12968].veinsmobility,19.2134,0,32329,32437,263.174,766.571,107.5
ProvidenciaExampleScenario.node[12993].veinsmobility,18.9882,0,32356,32438.5,222.921,769.686,82
ProvidenciaExampleScenario.node[12977].veinsmobility,18.7412,0,32340,32438.5,234.302,769.405,98
ProvidenciaExampleScenario.node[12979].veinsmobility,18,0,32343.5,32441.5,234.679,768.482,97.5
ProvidenciaExampleScenario.node[13006].veinsmobility,18,0,32362.5,32442.5,201.983,768.069,79.5
ProvidenciaExampleScenario.node[13000].veinsmobility,19.9797,0,32358.5,32442.5,230.131,783.007,83.5
ProvidenciaExampleScenario.node[13016].veinsmobility,17.3906,0,32372,32444,198.791,780.504,71.5
ProvidenciaExampleScenario.node[13012].veinsmobility,19.0729,0,32370.5,32444,215.198,767.041,73
ProvidenciaExampleScenario.node[12877].veinsmobility,18,0,32246,32444.5,453.005,1298.55,198
ProvidenciaExampleScenario.node[12884].veinsmobility,18.5872,0,32249.5,32445,457.885,1309.32,195
ProvidenciaExampleScenario.node[12870].veinsmobility,18.8497,-0.596967,32235,32445.5,515.138,1296.77,210
ProvidenciaExampleScenario.node[13019].veinsmobility,18.0418,1.21423,32377,32446,191.639,777.399,68.5
ProvidenciaExampleScenario.node[12913].veinsmobility,19.25,0,32274.5,32446,436.272,1293.22,171
ProvidenciaExampleScenario.node[13025].veinsmobility,18.793,4.10679,32384.5,32447,190.262,767.702,62
ProvidenciaExampleScenario.node[12883].veinsmobility,18.2711,0,32248.5,32447.5,449.204,1307.87,198.5
ProvidenciaExampleScenario.node[13014].veinsmobility,18,1.18001,32371.5,32447.5,189.285,773.928,75.5
ProvidenciaExampleScenario.node[12898].veinsmobility,19.0872,0,32262,32447.5,458.225,1296.83,185
ProvidenciaExampleScenario.node[13031].veinsmobility,19.4272,4.80443,32387,32448,188.647,776.389,60.5
ProvidenciaExampleScenario.node[12910].veinsmobility,19.3457,0,32272.5,32448.5,434.374,1301.39,175.5
ProvidenciaExampleScenario.node[12899].veinsmobility,19.5409,0,32264.5,32448.5,438.763,1305.46,183.5
ProvidenciaExampleScenario.node[13035].veinsmobility,18.3581,6.15,32391.5,32448.5,176.108,774.069,56.5
ProvidenciaExampleScenario.node[12950].veinsmobility,15.5,0,32313,32449.5,221.461,494.88,136
ProvidenciaExampleScenario.node[13039].veinsmobility,18.988,4.60392,32397.5,32450,178.11,764.953,52
ProvidenciaExampleScenario.node[12975].veinsmobility,19.75,0,32337,32450.5,289.242,979.182,113
ProvidenciaExampleScenario.node[12911].veinsmobility,18.8825,0,32273.5,32450.5,427.127,1307.74,176.5
ProvidenciaExampleScenario.node[12917].veinsmobility,18.2699,0,32279.5,32451,402.011,1303.12,171
ProvidenciaExampleScenario.node[13040].veinsmobility,18.0634,4.80697,32399.5,32451,167.241,777.908,51
ProvidenciaExampleScenario.node[12943].veinsmobility,15.7431,0,32305.5,32451.5,233.017,489.849,145.5
ProvidenciaExampleScenario.node[12926].veinsmobility,18.6255,0,32288.5,32452,386.956,1295.85,163
ProvidenciaExampleScenario.node[12948].veinsmobility,18.3934,0,32311.5,32452,383.549,1304.19,140
ProvidenciaExampleScenario.node[13047].veinsmobility,19.25,6.9,32405.5,32452.5,173.348,765.357,46.5
ProvidenciaExampleScenario.node[12956].veinsmobility,19.4,0,32319.5,32453.5,389.577,1300.9,133.5
ProvidenciaExampleScenario.node[12945].veinsmobility,19.4,0,32309,32453.5,421.342,1300.88,144
ProvidenciaExampleScenario.node[13044].veinsmobility,17.8648,6.9,32403,32453.5,173.022,782.887,50
ProvidenciaExampleScenario.node[12957].veinsmobility,15.5606,0,32320.5,32455.5,222.565,497.177,134.5
ProvidenciaExampleScenario.node[13049].veinsmobility,18.8907,6.9,32408.5,32455.5,177.647,767.192,46.5
ProvidenciaExampleScenario.node[12964].veinsmobility,18.5538,0,32325.5,32456,354.555,1313.65,130
ProvidenciaExampleScenario.node[12967].veinsmobility,19.9308,0,32328,32457,397.191,1294.63,128.5
ProvidenciaExampleScenario.node[12959].veinsmobility,15.6891,0,32321,32457.5,221.202,497.955,136
ProvidenciaExampleScenario.node[13053].veinsmobility,19.25,6.9,32410.5,32458,179.142,777.751,47
ProvidenciaExampleScenario.node[12988].veinsmobility,18.0672,0,32350.5,32460.5,298.537,978.181,109.5
ProvidenciaExampleScenario.node[12974].veinsmobility,15.5,0,32334.5,32460.5,217.973,492.571,125.5
ProvidenciaExampleScenario.node[13011].veinsmobility,16.25,0,32367.5,32461,230.236,768.034,93
ProvidenciaExampleScenario.node[13058].veinsmobility,19.25,6.9,32414.5,32461,177.409,758.597,46
ProvidenciaExampleScenario.node[13054].veinsmobility,18.9383,5.45454,32411,32461,180.198,793.139,49.5
ProvidenciaExampleScenario.node[12973].veinsmobility,15.5383,0,32333.5,32462,228.16,484.792,128
ProvidenciaExampleScenario.node[13057].veinsmobility,19.25,4.98697,32414,32463,186.142,779.283,48.5
ProvidenciaExampleScenario.node[12997].veinsmobility,15.8957,0,32357,32463.5,205.632,488.899,106
ProvidenciaExampleScenario.node[13061].veinsmobility,19.0609,6.9,32418,32464.5,181.723,768.438,46
ProvidenciaExampleScenario.node[12999].veinsmobility,15.8726,0,32358.5,32465,205.411,497.679,106
ProvidenciaExampleScenario.node[13002].veinsmobility,16.75,0,32359,32467,212.039,501.227,107.5
ProvidenciaExampleScenario.node[13062].veinsmobility,18,6.9,32418.5,32469.5,163.495,779.55,50.5
ProvidenciaExampleScenario.node[13065].veinsmobility,19.2879,6.9,32422,32469.5,183.691,772.111,47
ProvidenciaExampleScenario.node[13036].veinsmobility,15.5833,0,32392,32470,170.53,482.217,77.5
ProvidenciaExampleScenario.node[12983].veinsmobility,19.4,0,32347,32470,391.256,1293.25,122.5
ProvidenciaExampleScenario.node[12989].veinsmobility,19.25,0,32352,32471,375.677,1302.38,118.5
ProvidenciaExampleScenario.node[13068].veinsmobility,19.6072,6.9,32425,32471,191.102,766.006,45.5
ProvidenciaExampleScenario.node[13027].veinsmobility,16.0188,0,32385.5,32471.5,185.388,491.068,85.5
ProvidenciaExampleScenario.node[13069].veinsmobility,19.25,6.9,32425.5,32473,179.36,770.333,47
ProvidenciaExampleScenario.node[13051].veinsmobility,16.1833,0.828137,32409.5,32473.5,145.783,495.412,63.5
ProvidenciaExampleScenario.node[12998].veinsmobility,18.1204,0,32357.5,32474.5,324.155,1306.07,116.5
ProvidenciaExampleScenario.node[13046].veinsmobility,15.5,0,32404,32476.5,150.862,486.39,72
ProvidenciaExampleScenario.node[13072].veinsmobility,19.25,6.9,32429.5,32476.5,181.212,765.071,46.5
ProvidenciaExampleScenario.node[13073].veinsmobility,18.6812,6.9,32430,32479.5,174.976,787.724,49
ProvidenciaExampleScenario.node[12991].veinsmobility,15.3967,0,32353.5,32485,286.886,943.914,131
ProvidenciaExampleScenario.node[13063].veinsmobility,16.3532,0,32420.5,32502,258.159,991.194,81
ProvidenciaExampleScenario.node[12965].veinsmobility,20.2718,0,32326.5,32508,515.77,1558.14,181
ProvidenciaExampleScenario.node[13080].veinsmobility,17.5,4.19447,32439.5,32511,245.129,993.021,71
ProvidenciaExampleScenario.node[13009].veinsmobility,18,0,32365.5,32528.5,308.962,987.857,162.5
ProvidenciaExampleScenario.node[12992].veinsmobility,17.22,0,32354.5,32531,354.875,983.848,176
ProvidenciaExampleScenario.node[13001].veinsmobility,17.9588,0,32358.5,32532.5,344.312,992.823,173.5
ProvidenciaExampleScenario.node[13017].veinsmobility,18.5,0,32372.5,32534.5,341.443,975.941,161.5
ProvidenciaExampleScenario.node[13034].veinsmobility,18.2318,0,32391,32536.5,305.658,987.694,145
ProvidenciaExampleScenario.node[13018].veinsmobility,18.2323,0,32373.5,32538.5,361.604,996.68,164.5
ProvidenciaExampleScenario.node[13021].veinsmobility,18.1419,0,32379.5,32538.5,343.242,979.901,158.5
ProvidenciaExampleScenario.node[13029].veinsmobility,15.4383,0,32386.5,32539.5,265.151,624.018,152.5
ProvidenciaExampleScenario.node[13038].veinsmobility,16.25,0,32397.5,32541,260.388,656.919,143
ProvidenciaExampleScenario.node[13028].veinsmobility,16.4555,0,32385.5,32541.5,339.183,984.385,155.5
ProvidenciaExampleScenario.node[13026].veinsmobility,15.5398,0,32385,32542,272.394,625.769,156.5
ProvidenciaExampleScenario.node[13050].veinsmobility,15.2403,0,32409,32543.5,250.314,623.087,134
ProvidenciaExampleScenario.node[13048].veinsmobility,16.25,0,32407,32543.5,252.265,659.998,136
ProvidenciaExampleScenario.node[13013].veinsmobility,15.7353,0,32371,32544,325.08,999.964,172.5
ProvidenciaExampleScenario.node[13045].veinsmobility,15.7778,0,32403.5,32545.5,285.149,980.131,141.5
ProvidenciaExampleScenario.node[13075].veinsmobility,15.7124,0,32431.5,32545.5,231.398,623.541,113.5
ProvidenciaExampleScenario.node[13104].veinsmobility,16.25,0,32473,32545.5,181.044,665.701,72
ProvidenciaExampleScenario.node[13102].veinsmobility,15,0,32470,32548,181.524,623.155,77.5
ProvidenciaExampleScenario.node[13060].veinsmobility,15.4963,0,32416.5,32548.5,280.502,982.499,131.5
ProvidenciaExampleScenario.node[13066].veinsmobility,17.7258,0,32422.5,32549.5,273.844,975.49,126.5
ProvidenciaExampleScenario.node[13114].veinsmobility,16.25,2.26966,32488,32549.5,168.361,625.273,61
ProvidenciaExampleScenario.node[13085].veinsmobility,17.5036,0,32448.5,32551.5,249.743,975.8,102.5
ProvidenciaExampleScenario.node[13087].veinsmobility,19.75,0,32450.5,32553,256.544,763.365,102
ProvidenciaExampleScenario.node[13077].veinsmobility,19.75,0,32437,32553.5,274.99,770.333,116
ProvidenciaExampleScenario.node[13098].veinsmobility,19.25,0,32461.5,32554,245.5,785.706,92
ProvidenciaExampleScenario.node[13081].veinsmobility,18.8958,0,32439.5,32554.5,265.342,767.632,114.5
ProvidenciaExampleScenario.node[13089].veinsmobility,19.222,-0.76115,32455,32555,246.509,766.059,99.5
ProvidenciaExampleScenario.node[13086].veinsmobility,17.9985,0,32449.5,32556.5,241.906,771.43,106.5
ProvidenciaExampleScenario.node[13083].veinsmobility,18.3617,0,32441,32556.5,245.081,767.348,115
ProvidenciaExampleScenario.node[13103].veinsmobility,19.25,0,32471.5,32557,223.269,764.962,85
ProvidenciaExampleScenario.node[13091].veinsmobility,18.567,0,32456.5,32557.5,240.655,777.261,100.5
ProvidenciaExampleScenario.node[13120].veinsmobility,16.3147,0,32496,32558,144.108,330.664,61.5
ProvidenciaExampleScenario.node[13093].veinsmobility,18.572,0,32458,32558,233.569,758.701,99.5
ProvidenciaExampleScenario.node[13122].veinsmobility,19.0484,2.2269,32498.5,32559,193.425,763.52,60
ProvidenciaExampleScenario.node[13109].veinsmobility,18.0599,0,32485,32559.5,206.358,768.578,74
ProvidenciaExampleScenario.node[13095].veinsmobility,18.3969,0,32460,32560,234.633,763.773,99.5
ProvidenciaExampleScenario.node[13071].veinsmobility,16.75,0,32429.5,32560.5,207.125,492.969,130.5
ProvidenciaExampleScenario.node[13113].veinsmobility,18.9328,0,32487.5,32560.5,220.41,774.693,72.5
ProvidenciaExampleScenario.node[13032].veinsmobility,19.25,0,32387.5,32561,476.967,1300.94,173
ProvidenciaExampleScenario.node[13092].veinsmobility,18.4177,0,32457,32561.5,252.91,790.287,104
ProvidenciaExampleScenario.node[13115].veinsmobility,18.8706,0,32488,32562,206.096,778.105,73.5
ProvidenciaExampleScenario.node[13132].veinsmobility,19.2804,6.15,32508.5,32563.5,184.62,786.124,54.5
ProvidenciaExampleScenario.node[13101].veinsmobility,15.65,0,32470,32564,203.596,486.502,93.5
ProvidenciaExampleScenario.node[13130].veinsmobility,18,4.63391,32506.5,32564,187.241,781.37,57
ProvidenciaExampleScenario.node[13110].veinsmobility,18.2731,0,32485.5,32564.5,211.786,767.474,78.5
ProvidenciaExampleScenario.node[13129].veinsmobility,19.8347,4.37804,32505,32565,189.865,765.523,59.5
ProvidenciaExampleScenario.node[13033].veinsmobility,19,0,32389.5,32566,442.585,1295.75,176
ProvidenciaExampleScenario.node[13119].veinsmobility,16.1597,0,32495,32566.5,178.222,498.975,71
ProvidenciaExampleScenario.node[13055].veinsmobility,18.7986,-1.33905,32412.5,32566.5,412.304,1301.31,153.5
ProvidenciaExampleScenario.node[13023].veinsmobility,19.3356,0,32383,32568,449.698,1302.37,184.5
ProvidenciaExampleScenario.node[13128].veinsmobility,16.75,0,32505,32569,177.561,499.895,63.5
ProvidenciaExampleScenario.node[13143].veinsmobility,19.25,5.17559,32522,32569.5,182.549,770.775,47
ProvidenciaExampleScenario.node[13084].veinsmobility,19.7271,0,32442.5,32570,398.94,1303.01,127
ProvidenciaExampleScenario.node[13146].veinsmobility,19.6597,6.9,32524.5,32570,183.855,756.301,45
ProvidenciaExampleScenario.node[13052].veinsmobility,19.3735,0,32409.5,32571.5,416.072,1299.24,161.5
ProvidenciaExampleScenario.node[13127].veinsmobility,15.8627,0,32504.5,32572,156.465,494.678,67
ProvidenciaExampleScenario.node[13070].veinsmobility,18.15,0,32426.5,32572.5,366.74,1299.62,145.5
ProvidenciaExampleScenario.node[13147].veinsmobility,19.2909,6.9,32525.5,32572.5,180.799,769.185,46.5
ProvidenciaExampleScenario.node[13145].veinsmobility,19.3043,5.15504,32524,32572.5,185.567,775.445,48
ProvidenciaExampleScenario.node[13082].veinsmobility,19.2435,0,32440.5,32573.5,398.635,1304.12,132.5
ProvidenciaExampleScenario.node[13078].veinsmobility,18.15,0,32438,32574,360.858,1300.07,135.5
ProvidenciaExampleScenario.node[13079].veinsmobility,19.4,0,32438.5,32575,400.97,1294.95,136
ProvidenciaExampleScenario.node[13149].veinsmobility,18.2222,6.9,32529.5,32578,169.506,770.579,48
ProvidenciaExampleScenario.node[13150].veinsmobility,20.0682,6.9,32531,32578,192.17,761.617,46.5
ProvidenciaExampleScenario.node[13152].veinsmobility,19.3935,6.9,32532,32579.5,184.014,780.38,47
ProvidenciaExampleScenario.node[13156].veinsmobility,15.5,5.4,32543.5,32582.5,122.602,484.489,38.5
ProvidenciaExampleScenario.node[13111].veinsmobility,18,0,32486,32583.5,255.24,975.903,97
ProvidenciaExampleScenario.node[13154].veinsmobility,19.6173,6.15,32537.5,32584.5,186.366,771.763,46.5
ProvidenciaExampleScenario.node[13155].veinsmobility,19.7017,6.9,32539,32585,186.355,762.132,45.5
ProvidenciaExampleScenario.node[13158].veinsmobility,15.5,6.9,32546,32585.5,117.154,495.008,39
ProvidenciaExampleScenario.node[13090].veinsmobility,19.25,0,32456,32585.5,377.702,1298.07,129
ProvidenciaExampleScenario.node[13099].veinsmobility,19.25,0,32463.5,32591.5,381.641,1310.48,127.5
ProvidenciaExampleScenario.node[13097].veinsmobility,18.3373,0,32461,32592.5,361.057,1311.65,131
ProvidenciaExampleScenario.node[13159].veinsmobility,19.3202,6.9,32546,32593,180.255,765.185,46.5
ProvidenciaExampleScenario.node[13161].veinsmobility,19.25,6.9,32548.5,32595.5,178.626,763.648,46.5
ProvidenciaExampleScenario.node[13164].veinsmobility,20.0008,6.9,32552.5,32598,183.898,766.256,45
ProvidenciaExampleScenario.node[13167].veinsmobility,19.2778,6.9,32553.5,32600.5,180.064,765.429,46.5
ProvidenciaExampleScenario.node[13064].veinsmobility,18.4541,0,32421.5,32606.5,477.258,1555.36,184.5
ProvidenciaExampleScenario.node[13015].veinsmobility,18.5576,0,32371.5,32606.5,557.357,1567.2,234.5
ProvidenciaExampleScenario.node[13105].veinsmobility,16.25,0,32474.5,32608.5,285.69,868.992,133.5
ProvidenciaExampleScenario.node[13166].veinsmobility,15.8125,3.5,32553,32624,238.782,902.07,70.5
ProvidenciaExampleScenario.node[13123].veinsmobility,15.7321,0,32499.5,32624,279.454,990.931,124
ProvidenciaExampleScenario.node[13193].veinsmobility,16.25,3.5,32575.5,32642.5,228.306,898.694,66.5
