Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_ArrivedAtDest,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_RcvdWarnings,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_SentWarnings
ProvidenciaExampleScenario.node[14535].appl,1,14,0
ProvidenciaExampleScenario.node[14566].appl,1,5,0
ProvidenciaExampleScenario.node[14574].appl,1,3,0
ProvidenciaExampleScenario.node[14559].appl,1,10,0
ProvidenciaExampleScenario.node[14547].appl,1,12,0
ProvidenciaExampleScenario.node[14573].appl,1,4,0
ProvidenciaExampleScenario.node[14567].appl,1,7,0
ProvidenciaExampleScenario.node[14582].appl,1,4,0
ProvidenciaExampleScenario.node[14568].appl,1,2,0
ProvidenciaExampleScenario.node[14555].appl,1,3,0
ProvidenciaExampleScenario.node[14554].appl,1,3,0
ProvidenciaExampleScenario.node[14550].appl,1,2,0
ProvidenciaExampleScenario.node[14570].appl,1,3,0
ProvidenciaExampleScenario.node[14552].appl,1,2,0
ProvidenciaExampleScenario.node[14557].appl,1,2,0
ProvidenciaExampleScenario.node[14572].appl,1,3,0
ProvidenciaExampleScenario.node[14579].appl,1,3,0
ProvidenciaExampleScenario.node[14561].appl,1,3,0
ProvidenciaExampleScenario.node[14565].appl,1,2,0
ProvidenciaExampleScenario.node[14563].appl,1,3,0
ProvidenciaExampleScenario.node[14569].appl,1,3,0
ProvidenciaExampleScenario.node[14581].appl,1,4,0
ProvidenciaExampleScenario.node[14571].appl,1,3,0
ProvidenciaExampleScenario.node[14578].appl,1,4,0
ProvidenciaExampleScenario.node[14580].appl,1,5,0
ProvidenciaExampleScenario.node[14583].appl,1,4,0
ProvidenciaExampleScenario.node[14584].appl,1,5,0
ProvidenciaExampleScenario.node[14589].appl,1,4,0
ProvidenciaExampleScenario.node[14590].appl,1,3,0
ProvidenciaExampleScenario.node[14591].appl,1,3,0
ProvidenciaExampleScenario.node[14592].appl,1,3,0
ProvidenciaExampleScenario.node[14595].appl,1,3,0
ProvidenciaExampleScenario.node[14597].appl,1,3,0
ProvidenciaExampleScenario.node[14599].appl,1,2,0
ProvidenciaExampleScenario.node[14600].appl,1,2,0
ProvidenciaExampleScenario.node[14603].appl,1,2,0
ProvidenciaExampleScenario.node[14604].appl,1,2,0
ProvidenciaExampleScenario.node[14602].appl,1,2,0
ProvidenciaExampleScenario.node[14605].appl,1,3,0
ProvidenciaExampleScenario.node[14606].appl,1,2,0
ProvidenciaExampleScenario.node[14560].appl,1,0,0
ProvidenciaExampleScenario.node[14601].appl,1,0,0
ProvidenciaExampleScenario.node[14586].appl,1,0,0
ProvidenciaExampleScenario.node[14608].appl,1,0,0
ProvidenciaExampleScenario.node[14609].appl,1,2,0
ProvidenciaExampleScenario.node[14611].appl,1,0,0
ProvidenciaExampleScenario.node[14615].appl,1,0,0
ProvidenciaExampleScenario.node[14575].appl,1,9,0
ProvidenciaExampleScenario.node[14619].appl,1,0,0
ProvidenciaExampleScenario.node[14607].appl,1,10,0
ProvidenciaExampleScenario.node[14593].appl,1,16,0
ProvidenciaExampleScenario.node[14588].appl,1,18,0
ProvidenciaExampleScenario.node[14622].appl,1,9,0
ProvidenciaExampleScenario.node[14594].appl,1,16,0
ProvidenciaExampleScenario.node[14596].appl,1,16,0
ProvidenciaExampleScenario.node[14612].appl,1,10,0
ProvidenciaExampleScenario.node[14614].appl,1,8,0
ProvidenciaExampleScenario.node[14624].appl,1,5,0
ProvidenciaExampleScenario.node[14637].appl,1,4,0
ProvidenciaExampleScenario.node[14623].appl,1,7,0
ProvidenciaExampleScenario.node[14635].appl,1,3,0
ProvidenciaExampleScenario.node[14632].appl,1,5,0
ProvidenciaExampleScenario.node[14616].appl,1,2,0
ProvidenciaExampleScenario.node[14620].appl,1,2,0
ProvidenciaExampleScenario.node[14613].appl,1,2,0
ProvidenciaExampleScenario.node[14610].appl,1,3,0
ProvidenciaExampleScenario.node[14630].appl,1,4,0
ProvidenciaExampleScenario.node[14625].appl,1,3,0
ProvidenciaExampleScenario.node[14629].appl,1,2,0
ProvidenciaExampleScenario.node[14631].appl,1,4,0
ProvidenciaExampleScenario.node[14621].appl,1,2,0
ProvidenciaExampleScenario.node[14633].appl,1,3,0
ProvidenciaExampleScenario.node[14626].appl,1,3,0
ProvidenciaExampleScenario.node[14640].appl,1,5,0
ProvidenciaExampleScenario.node[14627].appl,1,4,0
ProvidenciaExampleScenario.node[14638].appl,1,4,0
ProvidenciaExampleScenario.node[14641].appl,1,3,0
ProvidenciaExampleScenario.node[14642].appl,1,3,0
ProvidenciaExampleScenario.node[14644].appl,1,3,0
ProvidenciaExampleScenario.node[14649].appl,1,2,0
ProvidenciaExampleScenario.node[14650].appl,1,2,0
ProvidenciaExampleScenario.node[14652].appl,1,2,0
ProvidenciaExampleScenario.node[14628].appl,1,0,0
ProvidenciaExampleScenario.node[14634].appl,1,0,0
ProvidenciaExampleScenario.node[14658].appl,1,2,0
ProvidenciaExampleScenario.node[14645].appl,1,0,0
ProvidenciaExampleScenario.node[14639].appl,1,0,0
ProvidenciaExampleScenario.node[14651].appl,1,0,0
ProvidenciaExampleScenario.node[14657].appl,1,0,0
ProvidenciaExampleScenario.node[14662].appl,1,2,0
ProvidenciaExampleScenario.node[14659].appl,1,0,0
ProvidenciaExampleScenario.node[14636].appl,1,0,0
ProvidenciaExampleScenario.node[14648].appl,1,0,0
ProvidenciaExampleScenario.node[14655].appl,1,0,0
ProvidenciaExampleScenario.node[14661].appl,1,0,0
ProvidenciaExampleScenario.node[14654].appl,1,13,0
ProvidenciaExampleScenario.node[14653].appl,1,13,0
ProvidenciaExampleScenario.node[14643].appl,1,3,0
ProvidenciaExampleScenario.node[14672].appl,1,9,0
ProvidenciaExampleScenario.node[14668].appl,1,10,0
ProvidenciaExampleScenario.node[14647].appl,1,16,0
ProvidenciaExampleScenario.node[14646].appl,1,17,0
ProvidenciaExampleScenario.node[14665].appl,1,8,0
ProvidenciaExampleScenario.node[14667].appl,1,9,0
ProvidenciaExampleScenario.node[14674].appl,1,6,0
ProvidenciaExampleScenario.node[14660].appl,1,13,0
ProvidenciaExampleScenario.node[14683].appl,1,3,0
ProvidenciaExampleScenario.node[14687].appl,1,3,0
ProvidenciaExampleScenario.node[14669].appl,1,2,0
ProvidenciaExampleScenario.node[14673].appl,1,3,0
ProvidenciaExampleScenario.node[14664].appl,1,2,0
ProvidenciaExampleScenario.node[14666].appl,1,2,0
ProvidenciaExampleScenario.node[14677].appl,1,3,0
ProvidenciaExampleScenario.node[14671].appl,1,3,0
ProvidenciaExampleScenario.node[14670].appl,1,2,0
ProvidenciaExampleScenario.node[14686].appl,1,3,0
ProvidenciaExampleScenario.node[14675].appl,1,3,0
ProvidenciaExampleScenario.node[14682].appl,1,4,0
ProvidenciaExampleScenario.node[14676].appl,1,3,0
ProvidenciaExampleScenario.node[14681].appl,1,3,0
ProvidenciaExampleScenario.node[14684].appl,1,4,0
ProvidenciaExampleScenario.node[14685].appl,1,5,0
ProvidenciaExampleScenario.node[14689].appl,1,4,0
ProvidenciaExampleScenario.node[14692].appl,1,4,0
ProvidenciaExampleScenario.node[14695].appl,1,4,0
ProvidenciaExampleScenario.node[14696].appl,1,3,0
ProvidenciaExampleScenario.node[14698].appl,1,4,0
ProvidenciaExampleScenario.node[14700].appl,1,3,0
ProvidenciaExampleScenario.node[14702].appl,1,2,0
ProvidenciaExampleScenario.node[14703].appl,1,2,0
ProvidenciaExampleScenario.node[14705].appl,1,2,0
ProvidenciaExampleScenario.node[14706].appl,1,3,0
ProvidenciaExampleScenario.node[14688].appl,1,0,0
ProvidenciaExampleScenario.node[14707].appl,1,3,0
ProvidenciaExampleScenario.node[14699].appl,1,0,0
ProvidenciaExampleScenario.node[14697].appl,1,0,0
ProvidenciaExampleScenario.node[14708].appl,1,2,0
ProvidenciaExampleScenario.node[14709].appl,1,2,0
ProvidenciaExampleScenario.node[14701].appl,1,0,0
ProvidenciaExampleScenario.node[14712].appl,1,2,0
ProvidenciaExampleScenario.node[14713].appl,1,3,0
ProvidenciaExampleScenario.node[14714].appl,1,2,0
ProvidenciaExampleScenario.node[14679].appl,1,10,0
ProvidenciaExampleScenario.node[14678].appl,1,8,0
ProvidenciaExampleScenario.node[14693].appl,1,18,0
ProvidenciaExampleScenario.node[14690].appl,1,19,0
ProvidenciaExampleScenario.node[14728].appl,1,9,0
ProvidenciaExampleScenario.node[14704].appl,1,16,0
ProvidenciaExampleScenario.node[14711].appl,1,13,0
ProvidenciaExampleScenario.node[14694].appl,1,19,0
ProvidenciaExampleScenario.node[14731].appl,1,4,0
ProvidenciaExampleScenario.node[14710].appl,1,13,0
ProvidenciaExampleScenario.node[14727].appl,1,6,0
ProvidenciaExampleScenario.node[14734].appl,1,4,0
ProvidenciaExampleScenario.node[14739].appl,1,4,0
ProvidenciaExampleScenario.node[14724].appl,1,8,0
ProvidenciaExampleScenario.node[14715].appl,1,12,0
ProvidenciaExampleScenario.node[14741].appl,1,4,0
ProvidenciaExampleScenario.node[14743].appl,1,4,0
ProvidenciaExampleScenario.node[14717].appl,1,3,0
ProvidenciaExampleScenario.node[14718].appl,1,2,0
ProvidenciaExampleScenario.node[14722].appl,1,2,0
ProvidenciaExampleScenario.node[14716].appl,1,2,0
ProvidenciaExampleScenario.node[14719].appl,1,3,0
ProvidenciaExampleScenario.node[14721].appl,1,3,0
ProvidenciaExampleScenario.node[14720].appl,1,2,0
ProvidenciaExampleScenario.node[14738].appl,1,3,0
ProvidenciaExampleScenario.node[14729].appl,1,3,0
ProvidenciaExampleScenario.node[14740].appl,1,4,0
ProvidenciaExampleScenario.node[14736].appl,1,3,0
ProvidenciaExampleScenario.node[14746].appl,1,4,0
ProvidenciaExampleScenario.node[14737].appl,1,4,0
ProvidenciaExampleScenario.node[14747].appl,1,5,0
ProvidenciaExampleScenario.node[14745].appl,1,4,0
ProvidenciaExampleScenario.node[14742].appl,1,5,0
ProvidenciaExampleScenario.node[14748].appl,1,5,0
ProvidenciaExampleScenario.node[14750].appl,1,4,0
ProvidenciaExampleScenario.node[14749].appl,1,4,0
ProvidenciaExampleScenario.node[14752].appl,1,4,0
ProvidenciaExampleScenario.node[14751].appl,1,4,0
ProvidenciaExampleScenario.node[14725].appl,1,0,0
ProvidenciaExampleScenario.node[14753].appl,1,3,0
ProvidenciaExampleScenario.node[14730].appl,1,0,0
ProvidenciaExampleScenario.node[14732].appl,1,0,0
ProvidenciaExampleScenario.node[14759].appl,1,2,0
ProvidenciaExampleScenario.node[14733].appl,1,0,0
ProvidenciaExampleScenario.node[14757].appl,1,0,0
ProvidenciaExampleScenario.node[14761].appl,1,2,0
ProvidenciaExampleScenario.node[14768].appl,1,0,0
ProvidenciaExampleScenario.node[14765].appl,1,3,0
ProvidenciaExampleScenario.node[14770].appl,1,0,0
ProvidenciaExampleScenario.node[14763].appl,1,2,0
ProvidenciaExampleScenario.node[14764].appl,1,2,0
ProvidenciaExampleScenario.node[14767].appl,1,0,0
ProvidenciaExampleScenario.node[14771].appl,1,3,0
ProvidenciaExampleScenario.node[14773].appl,1,2,0
ProvidenciaExampleScenario.node[14769].appl,1,11,0
ProvidenciaExampleScenario.node[8712].appl,0,879,0
ProvidenciaExampleScenario.node[8725].appl,0,878,0
ProvidenciaExampleScenario.node[8738].appl,0,871,0
ProvidenciaExampleScenario.node[8741].appl,0,865,0
ProvidenciaExampleScenario.node[8747].appl,0,865,0
ProvidenciaExampleScenario.node[8763].appl,0,875,0
ProvidenciaExampleScenario.node[8766].appl,0,864,0
ProvidenciaExampleScenario.node[8782].appl,0,864,0
ProvidenciaExampleScenario.node[8788].appl,0,873,0
ProvidenciaExampleScenario.node[8792].appl,0,856,0
ProvidenciaExampleScenario.node[8803].appl,0,871,0
ProvidenciaExampleScenario.node[8804].appl,0,871,0
ProvidenciaExampleScenario.node[8805].appl,0,871,0
ProvidenciaExampleScenario.node[8816].appl,0,870,0
ProvidenciaExampleScenario.node[8821].appl,0,856,0
ProvidenciaExampleScenario.node[8826].appl,0,856,0
ProvidenciaExampleScenario.node[8829].appl,0,869,0
ProvidenciaExampleScenario.node[8839].appl,0,869,0
ProvidenciaExampleScenario.node[8844].appl,0,868,0
ProvidenciaExampleScenario.node[8851].appl,0,868,0
ProvidenciaExampleScenario.node[8852].appl,0,0,0
ProvidenciaExampleScenario.node[8853].appl,0,0,0
ProvidenciaExampleScenario.node[8860].appl,0,856,0
ProvidenciaExampleScenario.node[8864].appl,0,856,0
ProvidenciaExampleScenario.node[8876].appl,0,865,0
ProvidenciaExampleScenario.node[8881].appl,0,855,0
ProvidenciaExampleScenario.node[8890].appl,0,839,0
ProvidenciaExampleScenario.node[8891].appl,0,842,0
ProvidenciaExampleScenario.node[8892].appl,0,839,0
ProvidenciaExampleScenario.node[8895].appl,0,834,0
ProvidenciaExampleScenario.node[8897].appl,0,844,0
ProvidenciaExampleScenario.node[8901].appl,0,0,0
ProvidenciaExampleScenario.node[8904].appl,0,853,0
ProvidenciaExampleScenario.node[8906].appl,0,0,0
ProvidenciaExampleScenario.node[8909].appl,0,0,0
ProvidenciaExampleScenario.node[8912].appl,0,0,0
ProvidenciaExampleScenario.node[8915].appl,0,0,0
ProvidenciaExampleScenario.node[8923].appl,0,841,0
ProvidenciaExampleScenario.node[8933].appl,0,861,0
ProvidenciaExampleScenario.node[8927].appl,0,0,0
ProvidenciaExampleScenario.node[8934].appl,0,841,0
ProvidenciaExampleScenario.node[8936].appl,0,853,0
ProvidenciaExampleScenario.node[8945].appl,0,841,0
ProvidenciaExampleScenario.node[8949].appl,0,860,0
ProvidenciaExampleScenario.node[8953].appl,0,0,0
ProvidenciaExampleScenario.node[8959].appl,0,859,0
ProvidenciaExampleScenario.node[8961].appl,0,841,0
ProvidenciaExampleScenario.node[8970].appl,0,851,0
ProvidenciaExampleScenario.node[8974].appl,0,0,0
ProvidenciaExampleScenario.node[8981].appl,0,857,0
ProvidenciaExampleScenario.node[8983].appl,0,839,0
ProvidenciaExampleScenario.node[8988].appl,0,849,0
ProvidenciaExampleScenario.node[8991].appl,0,840,0
ProvidenciaExampleScenario.node[8992].appl,0,841,0
ProvidenciaExampleScenario.node[8995].appl,0,0,0
ProvidenciaExampleScenario.node[8996].appl,0,855,0
ProvidenciaExampleScenario.node[8999].appl,0,828,0
ProvidenciaExampleScenario.node[9002].appl,0,855,0
ProvidenciaExampleScenario.node[9007].appl,0,840,0
ProvidenciaExampleScenario.node[9008].appl,0,837,0
ProvidenciaExampleScenario.node[9009].appl,0,825,0
ProvidenciaExampleScenario.node[9031].appl,0,0,0
ProvidenciaExampleScenario.node[9036].appl,0,840,0
ProvidenciaExampleScenario.node[9037].appl,0,821,0
ProvidenciaExampleScenario.node[9046].appl,0,823,0
ProvidenciaExampleScenario.node[9058].appl,0,839,0
ProvidenciaExampleScenario.node[9061].appl,0,850,0
ProvidenciaExampleScenario.node[9074].appl,0,824,0
ProvidenciaExampleScenario.node[9080].appl,0,832,0
ProvidenciaExampleScenario.node[9086].appl,0,832,0
ProvidenciaExampleScenario.node[9087].appl,0,848,0
ProvidenciaExampleScenario.node[9089].appl,0,0,0
ProvidenciaExampleScenario.node[9091].appl,0,839,0
ProvidenciaExampleScenario.node[9105].appl,0,847,0
ProvidenciaExampleScenario.node[9099].appl,0,832,0
ProvidenciaExampleScenario.node[9100].appl,0,831,0
ProvidenciaExampleScenario.node[9101].appl,0,802,0
ProvidenciaExampleScenario.node[9102].appl,0,847,0
ProvidenciaExampleScenario.node[9109].appl,0,824,0
ProvidenciaExampleScenario.node[9110].appl,0,846,0
ProvidenciaExampleScenario.node[9111].appl,0,828,0
ProvidenciaExampleScenario.node[9114].appl,0,0,0
ProvidenciaExampleScenario.node[9116].appl,0,846,0
ProvidenciaExampleScenario.node[9117].appl,0,817,0
ProvidenciaExampleScenario.node[9121].appl,0,832,0
ProvidenciaExampleScenario.node[9127].appl,0,830,0
ProvidenciaExampleScenario.node[9129].appl,0,0,0
ProvidenciaExampleScenario.node[9139].appl,0,844,0
ProvidenciaExampleScenario.node[9140].appl,0,831,0
ProvidenciaExampleScenario.node[9141].appl,0,844,0
ProvidenciaExampleScenario.node[9144].appl,0,844,0
ProvidenciaExampleScenario.node[9148].appl,0,0,0
ProvidenciaExampleScenario.node[9151].appl,0,836,0
ProvidenciaExampleScenario.node[9160].appl,0,842,0
ProvidenciaExampleScenario.node[9163].appl,0,842,0
ProvidenciaExampleScenario.node[9172].appl,0,802,0
ProvidenciaExampleScenario.node[9180].appl,0,841,0
ProvidenciaExampleScenario.node[9181].appl,0,816,0
ProvidenciaExampleScenario.node[9182].appl,0,819,0
ProvidenciaExampleScenario.node[9185].appl,0,822,0
ProvidenciaExampleScenario.node[9187].appl,0,820,0
ProvidenciaExampleScenario.node[9195].appl,0,840,0
ProvidenciaExampleScenario.node[9196].appl,0,840,0
ProvidenciaExampleScenario.node[9197].appl,0,0,0
ProvidenciaExampleScenario.node[9200].appl,0,839,0
ProvidenciaExampleScenario.node[9213].appl,0,830,0
ProvidenciaExampleScenario.node[9217].appl,0,838,0
ProvidenciaExampleScenario.node[9221].appl,0,817,0
ProvidenciaExampleScenario.node[9223].appl,0,830,0
ProvidenciaExampleScenario.node[9225].appl,0,829,0
ProvidenciaExampleScenario.node[9233].appl,0,836,0
ProvidenciaExampleScenario.node[9236].appl,0,836,0
ProvidenciaExampleScenario.node[9240].appl,0,810,0
ProvidenciaExampleScenario.node[9244].appl,0,821,0
ProvidenciaExampleScenario.node[9252].appl,0,826,0
ProvidenciaExampleScenario.node[9258].appl,0,816,0
ProvidenciaExampleScenario.node[9263].appl,0,811,0
ProvidenciaExampleScenario.node[9270].appl,0,826,0
ProvidenciaExampleScenario.node[9273].appl,0,817,0
ProvidenciaExampleScenario.node[9277].appl,0,832,0
ProvidenciaExampleScenario.node[9281].appl,0,820,0
ProvidenciaExampleScenario.node[9296].appl,0,830,0
ProvidenciaExampleScenario.node[9291].appl,0,0,0
ProvidenciaExampleScenario.node[9292].appl,0,812,0
ProvidenciaExampleScenario.node[9302].appl,0,809,0
ProvidenciaExampleScenario.node[9314].appl,0,0,0
ProvidenciaExampleScenario.node[9315].appl,0,798,0
ProvidenciaExampleScenario.node[9316].appl,0,802,0
ProvidenciaExampleScenario.node[9319].appl,0,802,0
ProvidenciaExampleScenario.node[9320].appl,0,801,0
ProvidenciaExampleScenario.node[9322].appl,0,808,0
ProvidenciaExampleScenario.node[9330].appl,0,809,0
ProvidenciaExampleScenario.node[9331].appl,0,801,0
ProvidenciaExampleScenario.node[9336].appl,0,827,0
ProvidenciaExampleScenario.node[9340].appl,0,808,0
ProvidenciaExampleScenario.node[9348].appl,0,807,0
ProvidenciaExampleScenario.node[9350].appl,0,826,0
ProvidenciaExampleScenario.node[9351].appl,0,0,0
ProvidenciaExampleScenario.node[9363].appl,0,806,0
ProvidenciaExampleScenario.node[9367].appl,0,802,0
ProvidenciaExampleScenario.node[9372].appl,0,0,0
ProvidenciaExampleScenario.node[9373].appl,0,790,0
ProvidenciaExampleScenario.node[9375].appl,0,808,0
ProvidenciaExampleScenario.node[9380].appl,0,823,0
ProvidenciaExampleScenario.node[9385].appl,0,807,0
ProvidenciaExampleScenario.node[9391].appl,0,805,0
ProvidenciaExampleScenario.node[9392].appl,0,822,0
ProvidenciaExampleScenario.node[9394].appl,0,804,0
ProvidenciaExampleScenario.node[9395].appl,0,818,0
ProvidenciaExampleScenario.node[9400].appl,0,821,0
ProvidenciaExampleScenario.node[9412].appl,0,819,0
ProvidenciaExampleScenario.node[9413].appl,0,812,0
ProvidenciaExampleScenario.node[9419].appl,0,807,0
ProvidenciaExampleScenario.node[9420].appl,0,801,0
ProvidenciaExampleScenario.node[9424].appl,0,806,0
ProvidenciaExampleScenario.node[9426].appl,0,811,0
ProvidenciaExampleScenario.node[9433].appl,0,792,0
ProvidenciaExampleScenario.node[9437].appl,0,816,0
ProvidenciaExampleScenario.node[9438].appl,0,798,0
ProvidenciaExampleScenario.node[9439].appl,0,791,0
ProvidenciaExampleScenario.node[9441].appl,0,806,0
ProvidenciaExampleScenario.node[9443].appl,0,0,0
ProvidenciaExampleScenario.node[9453].appl,0,793,0
ProvidenciaExampleScenario.node[9456].appl,0,815,0
ProvidenciaExampleScenario.node[9457].appl,0,791,0
ProvidenciaExampleScenario.node[9458].appl,0,777,0
ProvidenciaExampleScenario.node[9459].appl,0,0,0
ProvidenciaExampleScenario.node[9462].appl,0,797,0
ProvidenciaExampleScenario.node[9465].appl,0,789,0
ProvidenciaExampleScenario.node[9469].appl,0,803,0
ProvidenciaExampleScenario.node[9470].appl,0,793,0
ProvidenciaExampleScenario.node[9483].appl,0,793,0
ProvidenciaExampleScenario.node[9489].appl,0,793,0
ProvidenciaExampleScenario.node[9499].appl,0,779,0
ProvidenciaExampleScenario.node[9505].appl,0,790,0
ProvidenciaExampleScenario.node[9509].appl,0,771,0
ProvidenciaExampleScenario.node[9515].appl,0,792,0
ProvidenciaExampleScenario.node[9520].appl,0,789,0
ProvidenciaExampleScenario.node[9522].appl,0,809,0
ProvidenciaExampleScenario.node[9527].appl,0,792,0
ProvidenciaExampleScenario.node[9529].appl,0,780,0
ProvidenciaExampleScenario.node[9532].appl,0,799,0
ProvidenciaExampleScenario.node[9537].appl,0,0,0
ProvidenciaExampleScenario.node[9542].appl,0,807,0
ProvidenciaExampleScenario.node[9539].appl,0,0,0
ProvidenciaExampleScenario.node[9541].appl,0,789,0
ProvidenciaExampleScenario.node[9544].appl,0,807,0
ProvidenciaExampleScenario.node[9547].appl,0,807,0
ProvidenciaExampleScenario.node[9551].appl,0,779,0
ProvidenciaExampleScenario.node[9554].appl,0,806,0
ProvidenciaExampleScenario.node[9556].appl,0,790,0
ProvidenciaExampleScenario.node[9558].appl,0,805,0
ProvidenciaExampleScenario.node[9559].appl,0,805,0
ProvidenciaExampleScenario.node[9565].appl,0,788,0
ProvidenciaExampleScenario.node[747].appl,0,1383,0
ProvidenciaExampleScenario.node[9570].appl,0,804,0
ProvidenciaExampleScenario.node[9571].appl,0,790,0
ProvidenciaExampleScenario.node[9574].appl,0,0,0
ProvidenciaExampleScenario.node[9575].appl,0,789,0
ProvidenciaExampleScenario.node[9577].appl,0,789,0
ProvidenciaExampleScenario.node[9582].appl,0,788,0
ProvidenciaExampleScenario.node[9586].appl,0,789,0
ProvidenciaExampleScenario.node[9589].appl,0,789,0
ProvidenciaExampleScenario.node[9597].appl,0,801,0
ProvidenciaExampleScenario.node[9599].appl,0,801,0
ProvidenciaExampleScenario.node[9605].appl,0,801,0
ProvidenciaExampleScenario.node[9611].appl,0,768,0
ProvidenciaExampleScenario.node[9617].appl,0,778,0
ProvidenciaExampleScenario.node[9619].appl,0,783,0
ProvidenciaExampleScenario.node[9622].appl,0,792,0
ProvidenciaExampleScenario.node[9624].appl,0,0,0
ProvidenciaExampleScenario.node[9636].appl,0,778,0
ProvidenciaExampleScenario.node[9637].appl,0,799,0
ProvidenciaExampleScenario.node[9640].appl,0,765,0
ProvidenciaExampleScenario.node[9641].appl,0,798,0
ProvidenciaExampleScenario.node[9642].appl,0,778,0
ProvidenciaExampleScenario.node[9646].appl,0,765,0
ProvidenciaExampleScenario.node[9648].appl,0,765,0
ProvidenciaExampleScenario.node[9649].appl,0,798,0
ProvidenciaExampleScenario.node[9650].appl,0,774,0
ProvidenciaExampleScenario.node[9657].appl,0,797,0
ProvidenciaExampleScenario.node[9658].appl,0,797,0
ProvidenciaExampleScenario.node[9662].appl,0,772,0
ProvidenciaExampleScenario.node[9664].appl,0,781,0
ProvidenciaExampleScenario.node[9668].appl,0,0,0
ProvidenciaExampleScenario.node[9669].appl,0,795,0
ProvidenciaExampleScenario.node[9670].appl,0,795,0
ProvidenciaExampleScenario.node[9674].appl,0,795,0
ProvidenciaExampleScenario.node[9676].appl,0,772,0
ProvidenciaExampleScenario.node[9681].appl,0,794,0
ProvidenciaExampleScenario.node[9684].appl,0,776,0
ProvidenciaExampleScenario.node[9689].appl,0,768,0
ProvidenciaExampleScenario.node[9693].appl,0,786,0
ProvidenciaExampleScenario.node[9698].appl,0,764,0
ProvidenciaExampleScenario.node[9700].appl,0,0,0
ProvidenciaExampleScenario.node[9701].appl,0,775,0
ProvidenciaExampleScenario.node[9702].appl,0,771,0
ProvidenciaExampleScenario.node[9703].appl,0,767,0
ProvidenciaExampleScenario.node[9706].appl,0,771,0
ProvidenciaExampleScenario.node[9708].appl,0,756,0
ProvidenciaExampleScenario.node[9714].appl,0,780,0
ProvidenciaExampleScenario.node[9715].appl,0,792,0
ProvidenciaExampleScenario.node[9735].appl,0,790,0
ProvidenciaExampleScenario.node[9736].appl,0,790,0
ProvidenciaExampleScenario.node[9738].appl,0,768,0
ProvidenciaExampleScenario.node[9740].appl,0,765,0
ProvidenciaExampleScenario.node[9743].appl,0,769,0
ProvidenciaExampleScenario.node[9745].appl,0,762,0
ProvidenciaExampleScenario.node[9748].appl,0,0,0
ProvidenciaExampleScenario.node[9749].appl,0,768,0
ProvidenciaExampleScenario.node[9753].appl,0,0,0
ProvidenciaExampleScenario.node[9755].appl,0,0,0
ProvidenciaExampleScenario.node[9758].appl,0,758,0
ProvidenciaExampleScenario.node[9759].appl,0,787,0
ProvidenciaExampleScenario.node[9767].appl,0,0,0
ProvidenciaExampleScenario.node[9768].appl,0,0,0
ProvidenciaExampleScenario.node[9773].appl,0,758,0
ProvidenciaExampleScenario.node[9774].appl,0,779,0
ProvidenciaExampleScenario.node[9775].appl,0,757,0
ProvidenciaExampleScenario.node[9777].appl,0,756,0
ProvidenciaExampleScenario.node[9779].appl,0,757,0
ProvidenciaExampleScenario.node[9780].appl,0,0,0
ProvidenciaExampleScenario.node[9781].appl,0,0,0
ProvidenciaExampleScenario.node[9782].appl,0,757,0
ProvidenciaExampleScenario.node[9788].appl,0,777,0
ProvidenciaExampleScenario.node[9792].appl,0,785,0
ProvidenciaExampleScenario.node[9795].appl,0,785,0
ProvidenciaExampleScenario.node[9797].appl,0,764,0
ProvidenciaExampleScenario.node[9798].appl,0,764,0
ProvidenciaExampleScenario.node[9799].appl,0,785,0
ProvidenciaExampleScenario.node[9800].appl,0,0,0
ProvidenciaExampleScenario.node[9803].appl,0,0,0
ProvidenciaExampleScenario.node[780].appl,0,1355,0
ProvidenciaExampleScenario.node[9810].appl,0,0,0
ProvidenciaExampleScenario.node[9811].appl,0,757,0
ProvidenciaExampleScenario.node[9813].appl,0,784,0
ProvidenciaExampleScenario.node[9814].appl,0,0,0
ProvidenciaExampleScenario.node[9821].appl,0,783,0
ProvidenciaExampleScenario.node[9833].appl,0,748,0
ProvidenciaExampleScenario.node[9835].appl,0,0,0
ProvidenciaExampleScenario.node[9838].appl,0,782,0
ProvidenciaExampleScenario.node[9842].appl,0,0,0
ProvidenciaExampleScenario.node[9844].appl,0,765,0
ProvidenciaExampleScenario.node[9850].appl,0,763,0
ProvidenciaExampleScenario.node[9852].appl,0,0,0
ProvidenciaExampleScenario.node[9853].appl,0,0,0
ProvidenciaExampleScenario.node[9854].appl,0,781,0
ProvidenciaExampleScenario.node[9856].appl,0,781,0
ProvidenciaExampleScenario.node[9857].appl,0,756,0
ProvidenciaExampleScenario.node[9859].appl,0,757,0
ProvidenciaExampleScenario.node[9862].appl,0,0,0
ProvidenciaExampleScenario.node[9865].appl,0,780,0
ProvidenciaExampleScenario.node[9870].appl,0,766,0
ProvidenciaExampleScenario.node[9874].appl,0,767,0
ProvidenciaExampleScenario.node[9876].appl,0,0,0
